"","site.name","year","slope","pvalue","sig","LTER","n"
"1027","Sagehen",2011,-6.48115190104032,2.47463126912459e-06,"sig","Sagehen",13
"1028","Sagehen",2012,-6.37514840054731,2.5853253333904e-07,"sig","Sagehen",15
"1029","Sagehen",2013,-5.82014762148598,1.33164407104662e-06,"sig","Sagehen",12
"1030","Sagehen",2014,-5.22348179614982,3.11884854142124e-06,"sig","Sagehen",15
"1031","Sagehen",2015,-4.18759249753943,1.01441511366308e-07,"sig","Sagehen",17
"1032","Sagehen",2016,-6.25977689447555,9.44151334215892e-08,"sig","Sagehen",15
"1033","Sagehen",2017,-5.23621171293149,6.9542184732312e-08,"sig","Sagehen",16
"1034","Sagehen",2018,-5.75909462248829,2.43272039818015e-13,"sig","Sagehen",16
"1035","Sagehen",2019,-5.87234689330616,5.17781679306067e-10,"sig","Sagehen",15
"1036","SG16.2C",1997,-0.180380914683296,0.510566214170921,"not sig","UMR",14
"1037","SG16.2C",1998,1.28113106188083,0.294702942611029,"not sig","UMR",17
"1038","SG16.2C",1999,2.73563624404134,0.0666238043942515,"not sig","UMR",16
"1039","SG16.2C",2000,1.59783943078736,0.00385274459193807,"sig","UMR",21
"1040","SG16.2C",2001,0.807246480026946,0.0646717911643046,"not sig","UMR",24
"1041","SG16.2C",2002,1.00305851365207,0.212804637016803,"not sig","UMR",17
"1042","SG16.2C",2004,2.10666838224164,0.00192763367713151,"sig","UMR",11
"1043","SG16.2C",2005,0.129366632421609,0.794908397779617,"not sig","UMR",12
"1044","SG16.2C",2006,0.625527302538876,0.172959375139787,"not sig","UMR",13
"1045","SG16.2C",2007,2.08891363238826,0.10578458659526,"not sig","UMR",14
"1046","SG16.2C",2008,1.7311773651123,0.166683641829298,"not sig","UMR",13
"1047","SG16.2C",2009,1.18562388144728,0.246614748132259,"not sig","UMR",12
"1048","SG16.2C",2010,0.13918031372268,0.929624735352251,"not sig","UMR",13
"1049","SG16.2C",2011,3.10698301508705,0.22696744061184,"not sig","UMR",13
"1050","SG16.2C",2012,0.0816292749575848,0.865771625647476,"not sig","UMR",14
"1051","SG16.2C",2013,1.72321973894031,0.222424278560444,"not sig","UMR",11
"1052","SG16.2C",2014,1.42383991230258,0.0368497497512013,"sig","UMR",14
"1053","SG16.2C",2015,0.925899045650903,0.27558682952659,"not sig","UMR",14
"1054","SG16.2C",2016,-0.0468864864455295,0.952804724213264,"not sig","UMR",14
"1055","SG16.2C",2017,2.49284404284294,0.264657585317924,"not sig","UMR",12
"1056","SG16.2C",2018,0.15866995246013,0.808337468262172,"not sig","UMR",13
"1057","SG16.2C",2019,0.820012757327392,0.590927499820811,"not sig","UMR",13
"1058","Toolik Inlet",1994,0.260873774566838,0.706690594278878,"not sig","ARC",12
"1059","Toolik Inlet",1995,1.0537986808292,0.0511037347327819,"not sig","ARC",17
"1060","Toolik Inlet",1996,3.31093015931015,0.00014598885097254,"sig","ARC",24
"1061","Toolik Inlet",1997,2.1427708260333,2.43154140410291e-07,"sig","ARC",38
"1062","Toolik Inlet",1998,0.754206230625802,0.56894651809264,"not sig","ARC",15
"1063","Toolik Inlet",1999,3.93943092202294,0.00806655107606633,"sig","ARC",30
"1064","Toolik Inlet",2000,1.55464655126541,0.155661438907769,"not sig","ARC",16
"1065","Toolik Inlet",2001,0.0482378167725749,0.856391203934078,"not sig","ARC",29
"1066","Toolik Inlet",2002,-1.67251705271794,0.138732190030308,"not sig","ARC",17
"1067","Toolik Inlet",2003,1.63538804979787,0.0127500638748628,"sig","ARC",34
"1068","Toolik Inlet",2004,2.39550009096085,0.000812245301592519,"sig","ARC",40
"1069","Toolik Inlet",2005,6.45219491345899,0.0965737890467211,"not sig","ARC",14
"1070","Toolik Inlet",2006,1.02992188733608,0.0142250165765769,"sig","ARC",33
"1071","Toolik Inlet",2007,1.14918687644104,0.207705947927623,"not sig","ARC",27
"1072","Toolik Inlet",2008,1.64689249069268,7.16232887090718e-06,"sig","ARC",54
"1073","Toolik Inlet",2009,0.240966502050033,0.846681970138296,"not sig","ARC",24
"1074","Toolik Inlet",2010,4.02857490334794,2.33787660649145e-10,"sig","ARC",36
"1075","TW Weir",1992,-3.47994624583732,0.0232561922941915,"sig","ARC",11
"1076","TW Weir",1994,0.951808399249306,0.428458317473942,"not sig","ARC",7
"1077","TW Weir",1995,0.138236022810099,0.698107776305204,"not sig","ARC",71
"1078","TW Weir",1996,-0.640344826419215,1.15475165146939e-05,"sig","ARC",57
"1079","TW Weir",1999,-8.27779692601395,0.0182546691624908,"sig","ARC",16
"1080","TW Weir",2000,-9.93587649395377,0.00270579741148178,"sig","ARC",29
"1081","TW Weir",2001,-1.72064064680281,0.412312404465289,"not sig","ARC",29
"1082","TW Weir",2003,-0.352041904172525,0.245343393775374,"not sig","ARC",49
"1083","TW Weir",2004,-0.302700882359762,0.936474329957534,"not sig","ARC",35
"1084","TW Weir",2005,1.56571974937535,0.497211402088365,"not sig","ARC",17
"1085","Von Guerard Stream at F6",1995,-8.99646667922696,0.693183227157187,"not sig","MCM",3
"1086","Von Guerard Stream at F6",1996,1.73061193384226,0.801634041899672,"not sig","MCM",3
"1087","Von Guerard Stream at F6",1997,-2.46855457130571,NA,NA,"MCM",2
"1088","Von Guerard Stream at F6",1999,1.46737843270926e-16,NA,NA,"MCM",2
"1089","Von Guerard Stream at F6",2003,-0.38547554959266,0.656124866407934,"not sig","MCM",4
"1090","Von Guerard Stream at F6",2004,-1.08898091108582,0.843267344004436,"not sig","MCM",6
"1091","Von Guerard Stream at F6",2005,-0.789457237382313,0.661131269474876,"not sig","MCM",5
"1092","Von Guerard Stream at F6",2007,1.49258074949178,0.377154095757641,"not sig","MCM",5
"1093","Von Guerard Stream at F6",2008,1.97608398383925,0.41791384549688,"not sig","MCM",7
"1094","Von Guerard Stream at F6",2009,-4.62598367675925,0.124755338679918,"not sig","MCM",7
"1095","Von Guerard Stream at F6",2010,-7.55522936458234,0.0434768289969333,"sig","MCM",9
"1096","Von Guerard Stream at F6",2011,-5.36720642046467,NA,NA,"MCM",2
"1097","Von Guerard Stream at F6",2012,-7.97846446735535,0.0755838697174822,"not sig","MCM",4
"1098","Von Guerard Stream at F6",2013,-7.36946654003356,0.21230481297949,"not sig","MCM",4
"1099","Von Guerard Stream at F6",2014,-28.7311391088012,0.44493385534056,"not sig","MCM",3
"1100","Von Guerard Stream at F6",2016,-10.0596820937336,0.229590987168484,"not sig","MCM",8
"1101","Von Guerard Stream at F6",2017,-2.46796721916166,0.226620906123976,"not sig","MCM",7
"1102","Von Guerard Stream at F6",2019,-53.8112521236844,NA,NA,"MCM",2
"1103","WP02.6M",1997,0.0741401200651668,0.349638803755643,"not sig","UMR",19
"1104","WP02.6M",1998,0.424564122541976,0.000277334238963239,"sig","UMR",14
"1105","WP02.6M",1999,0.747713893871085,0.00258693565491377,"sig","UMR",24
"1106","WP02.6M",2000,-0.0630349126969915,0.644545789821456,"not sig","UMR",23
"1107","WP02.6M",2001,0.409207308632627,0.0607967746906355,"not sig","UMR",23
"1108","WP02.6M",2002,0.246130017724745,0.252318791854777,"not sig","UMR",16
"1109","WP02.6M",2004,0.342414279226419,0.188318016552962,"not sig","UMR",13
"1110","WP02.6M",2005,0.0336622685617042,0.746098464239016,"not sig","UMR",13
"1111","WP02.6M",2006,0.267287608318092,0.120342572766766,"not sig","UMR",13
"1112","WP02.6M",2007,0.491012895558562,0.0164273892759974,"sig","UMR",11
"1113","WP02.6M",2008,0.770774531634522,0.0443065750601748,"sig","UMR",12
"1114","WP02.6M",2009,0.362886582351376,0.412942864759534,"not sig","UMR",13
"1115","WP02.6M",2010,1.02526176313314,0.126341764599162,"not sig","UMR",12
"1116","WP02.6M",2011,0.574583781490838,0.00965298495931038,"sig","UMR",14
"1117","WP02.6M",2012,0.514921435991075,0.0395732903770573,"sig","UMR",14
"1118","WP02.6M",2013,1.57908242407292,0.138646153823779,"not sig","UMR",13
"1119","WP02.6M",2014,0.216926260048524,0.548088998516546,"not sig","UMR",12
"1120","WP02.6M",2015,0.337426823267212,0.0465324739778933,"sig","UMR",14
"1121","WP02.6M",2016,0.391347563565695,0.0416164228310628,"sig","UMR",13
"1122","WP02.6M",2017,0.479888224153562,0.00055172856271669,"sig","UMR",11
"1123","WP02.6M",2018,0.2265170730601,0.00495447868050795,"sig","UMR",13
"1124","WP02.6M",2019,0.717066164053157,0.00596497105643813,"sig","UMR",14
"1125","ws1",1970,16.4647771340386,0.590187840296289,"not sig","HBR",6
"1126","ws1",1971,-2.11608668744484,0.719528188544268,"not sig","HBR",12
"1127","ws1",1972,-10.3626490069882,0.00257698935962434,"sig","HBR",12
"1128","ws1",1973,-9.21784013665386,0.00773196790583288,"sig","HBR",12
"1129","ws1",1974,-12.3712622204049,0.0656569937925535,"not sig","HBR",12
"1130","ws1",1975,-4.86423056559097,0.29983549313478,"not sig","HBR",12
"1131","ws1",1976,-1.71623444174771,0.622466309830436,"not sig","HBR",12
"1132","ws1",1977,-9.25815789097496,0.00111990961988597,"sig","HBR",12
"1133","ws1",1978,-8.30706286983997,0.243292578810745,"not sig","HBR",12
"1134","ws1",1979,-2.8134698807457,0.62549818786627,"not sig","HBR",12
"1135","ws1",1980,-7.1769387877176,0.128975557144334,"not sig","HBR",12
"1136","ws1",1981,-4.58576359280157,0.218277256024379,"not sig","HBR",12
"1137","ws1",1982,0.249884951884993,0.961752046987671,"not sig","HBR",12
"1138","ws1",1986,0.113251818165619,0.968239879820341,"not sig","HBR",12
"1139","ws1",1987,-6.6928907933768,0.0949819398468185,"not sig","HBR",12
"1140","ws1",1988,8.22884259026659,0.415733586052851,"not sig","HBR",12
"1141","ws1",1989,-7.8821843404866,0.082319656211475,"not sig","HBR",12
"1142","ws1",1990,-0.816690290030695,0.918400671569955,"not sig","HBR",12
"1143","ws1",1991,7.39846767788899,0.163480048590841,"not sig","HBR",12
"1144","ws1",1992,-3.24793676197421,0.511021924696173,"not sig","HBR",12
"1145","ws1",1993,-10.5817454481395,0.286512136945783,"not sig","HBR",12
"1146","ws1",1994,-11.6475497751336,0.0185733703757034,"sig","HBR",12
"1147","ws1",1995,-19.0700250828541,0.0728234915817304,"not sig","HBR",12
"1148","ws1",1996,-20.2732796019022,0.016499616138789,"sig","HBR",12
"1149","ws1",1997,-11.5445008607159,0.00181171551296997,"sig","HBR",12
"1150","ws1",1998,-2.51242300877184,0.480218085015525,"not sig","HBR",12
"1151","ws1",1999,1.60089873686826,0.306864269366276,"not sig","HBR",12
"1152","ws1",2000,2.32144033810522,0.670870802601263,"not sig","HBR",12
"1153","ws1",2003,0.906478106623516,0.896125001565407,"not sig","HBR",12
"1154","ws1",2004,-8.69886737037625,0.0743934469865314,"not sig","HBR",12
"1155","ws1",2005,-15.851597062162,0.106661985061682,"not sig","HBR",12
"1156","ws1",2006,-13.355678791254,0.00550116424053054,"sig","HBR",12
"1157","ws1",2007,-4.58605062641354,0.44657297067938,"not sig","HBR",12
"1158","ws1",2008,-5.31043276262291,0.601590212048472,"not sig","HBR",12
"1159","ws1",2009,-11.725424449075,0.219555723316857,"not sig","HBR",12
"1160","ws1",2010,-11.2209592118055,0.151675932769058,"not sig","HBR",12
"1161","ws1",2011,-9.49112740269863,0.0795499713554062,"not sig","HBR",12
"1162","ws1",2012,-12.3246477417017,0.132801781150921,"not sig","HBR",12
"1163","ws1",2013,-14.2466913994492,1.85697174428399e-06,"sig","HBR",12
"1164","ws1",2014,-7.69914780744715,0.108881966425748,"not sig","HBR",12
"1165","ws1",2015,-1.84620254935188,0.771838458744475,"not sig","HBR",12
"1166","ws1",2016,-10.1174347693947,0.062181362984355,"not sig","HBR",12
"1167","ws1",2017,-18.4907548309044,0.00731332703116774,"sig","HBR",9
"1168","ws2",1964,-10.8342698046884,0.318428455785442,"not sig","HBR",8
"1169","ws2",1966,-1.03251794040966,0.257988332074194,"not sig","HBR",12
"1170","ws2",1967,-2.39484805666151,0.199141161184192,"not sig","HBR",12
"1171","ws2",1968,-1.06206856679147,0.5528027593707,"not sig","HBR",12
"1172","ws2",1969,-4.83100705793675,0.0021820560234236,"sig","HBR",12
"1173","ws2",1970,-3.3990162894783,0.0865300825202213,"not sig","HBR",12
"1174","ws2",1971,-3.99638396071388,0.0592863080304067,"not sig","HBR",12
"1175","ws2",1972,-4.03677442954239,0.000214855718189001,"sig","HBR",12
"1176","ws2",1973,-4.99271277980001,0.00197187621763955,"sig","HBR",12
"1177","ws2",1974,-5.8484739979571,0.0622180618090968,"not sig","HBR",12
"1178","ws2",1975,-5.583364619068,0.160322588682034,"not sig","HBR",12
"1179","ws2",1976,-2.4154357813591,0.32449416307587,"not sig","HBR",12
"1180","ws2",1977,-6.90350767155009,0.00883402953522807,"sig","HBR",12
"1181","ws2",1978,-9.68037491461927,0.0271249853041412,"sig","HBR",12
"1182","ws2",1979,-5.11565082798522,0.189523755310606,"not sig","HBR",12
"1183","ws2",1980,-5.52504046128979,0.156404920839593,"not sig","HBR",12
"1184","ws2",1981,-2.86507687000839,0.205588487190293,"not sig","HBR",12
"1185","ws2",1984,-19.6865354808335,0.0107452755192001,"sig","HBR",12
"1186","ws2",1986,-1.59316941126159,0.275762685853419,"not sig","HBR",12
"1187","ws2",1987,-6.02087689570394,0.0485858856745179,"sig","HBR",12
"1188","ws2",1988,-14.8717579567067,0.021402785473428,"sig","HBR",12
"1189","ws2",1989,-7.91901959466861,0.00635301576717058,"sig","HBR",12
"1190","ws2",1990,-5.02567916443219,0.171511836612831,"not sig","HBR",12
"1191","ws2",1991,-4.55953989509335,0.341237307910376,"not sig","HBR",12
"1192","ws2",1992,-3.03795230171851,0.325786425153023,"not sig","HBR",12
"1193","ws2",1994,-10.0621918008541,0.00277009729210776,"sig","HBR",12
"1194","ws2",1995,-25.9678270296586,0.00744912523820291,"sig","HBR",12
"1195","ws2",1996,-13.4279506105792,0.0350488989921663,"sig","HBR",12
"1196","ws2",1997,-6.72460635874235,0.0753320196524207,"not sig","HBR",12
"1197","ws2",1998,-2.27004330447208,0.445168702648021,"not sig","HBR",12
"1198","ws2",1999,-6.81823182091035,0.125519295610027,"not sig","HBR",12
"1199","ws2",2000,-4.14970133199584,0.280668893548647,"not sig","HBR",12
"1200","ws2",2003,-9.47578303974762,0.0100596758602048,"sig","HBR",12
"1201","ws2",2004,-3.19020600136208,0.123371487265608,"not sig","HBR",12
"1202","ws2",2006,-14.4619708434548,0.00109136381987214,"sig","HBR",12
"1203","ws2",2007,-2.9301517703318,0.404695173614915,"not sig","HBR",12
"1204","ws2",2008,-8.30755559179672,0.05350603042591,"not sig","HBR",12
"1205","ws2",2009,-10.0094899587811,0.0418401866528125,"sig","HBR",12
"1206","ws2",2010,-9.42610870511273,0.0333213019933086,"sig","HBR",12
"1207","ws2",2011,-6.60242497036038,0.0431921789129226,"sig","HBR",12
"1208","ws2",2012,-10.6015123902313,0.0166591748575012,"sig","HBR",12
"1209","ws2",2013,-5.41609494751071,0.0018562208523889,"sig","HBR",12
"1210","ws2",2014,-9.50041750733088,0.00411990312240942,"sig","HBR",12
"1211","ws2",2015,-9.99468699924925,0.0034055182756768,"sig","HBR",12
"1212","ws2",2016,-9.79935163453678,0.0288612724878943,"sig","HBR",11
"1213","ws2",2017,-12.9119596173363,0.00611958481477246,"sig","HBR",8
"1214","ws3",1971,-16.3288324604111,0.101127635576595,"not sig","HBR",6
"1215","ws3",1972,-6.37847870536425,0.000183259992600377,"sig","HBR",12
"1216","ws3",1973,-5.27156862452096,0.00638481658938554,"sig","HBR",12
"1217","ws3",1974,-11.1776811939477,0.00284308121015088,"sig","HBR",12
"1218","ws3",1975,-8.00506498671139,0.0212548142577184,"sig","HBR",12
"1219","ws3",1976,-5.78841671846531,0.11099906457827,"not sig","HBR",12
"1220","ws3",1977,-7.09413940570763,0.000181968388118555,"sig","HBR",12
"1221","ws3",1978,-7.33995454767492,7.89719142874737e-05,"sig","HBR",12
"1222","ws3",1979,-4.85171207727196,0.0461926538022851,"sig","HBR",12
"1223","ws3",1980,-5.31731274860575,0.0117839941882922,"sig","HBR",12
"1224","ws3",1981,-4.37732485490186,0.107952530954218,"not sig","HBR",12
"1225","ws3",1982,-5.57016129085483,0.0938083220761957,"not sig","HBR",12
"1226","ws3",1983,-12.5369902609215,3.81423013484852e-05,"sig","HBR",12
"1227","ws3",1984,-7.97508861390999,9.9569782152317e-05,"sig","HBR",12
"1228","ws3",1985,-9.29093192256495,0.00968943851803594,"sig","HBR",12
"1229","ws3",1986,-0.376940977019187,0.848687589158183,"not sig","HBR",12
"1230","ws3",1987,-5.59701733050028,0.0016472396598206,"sig","HBR",12
"1231","ws3",1988,-9.03263994031451,0.00285094552096048,"sig","HBR",12
"1232","ws3",1989,-8.58171288759975,0.00753962871873191,"sig","HBR",12
"1233","ws3",1990,-7.37254128721816,0.231446809967385,"not sig","HBR",12
"1234","ws3",1991,-4.46722909420244,0.267645060756435,"not sig","HBR",12
"1235","ws3",1992,-6.79177806439371,0.117035196850385,"not sig","HBR",12
"1236","ws3",1993,-9.03621375667355,0.000907126382846534,"sig","HBR",12
"1237","ws3",1994,-10.8157662766898,0.000124561459156001,"sig","HBR",12
"1238","ws3",1995,-12.0199969587289,0.00142211862912359,"sig","HBR",12
"1239","ws3",1996,-6.82117490623252,0.0194024092011787,"sig","HBR",12
"1240","ws3",1997,-5.06465973386022,0.0443616096884745,"sig","HBR",12
"1241","ws3",1998,-3.15578025091411,0.28664038547781,"not sig","HBR",12
"1242","ws3",1999,-5.18220532550507,0.150380466207158,"not sig","HBR",12
"1243","ws3",2000,-3.31103950451931,0.319496865915881,"not sig","HBR",12
"1244","ws3",2001,-7.7193562596192,0.0336662165986439,"sig","HBR",12
"1245","ws3",2002,-9.64987606097912,8.04149810699319e-05,"sig","HBR",12
"1246","ws3",2003,-9.33578907001549,0.00169327867169409,"sig","HBR",12
"1247","ws3",2004,-5.27195595079511,0.0583011760854573,"not sig","HBR",12
"1248","ws3",2005,-11.8331971601029,0.028064789539593,"sig","HBR",12
"1249","ws3",2006,-8.628937063848,0.00204430653961802,"sig","HBR",12
"1250","ws3",2007,-3.84697786750083,0.260819109070232,"not sig","HBR",12
"1251","ws3",2008,-4.74634263119555,0.550218048167831,"not sig","HBR",12
"1252","ws3",2009,-8.75845496090599,0.0677044063698472,"not sig","HBR",12
"1253","ws3",2010,-7.97568294966162,0.0285500716902698,"sig","HBR",12
"1254","ws3",2011,-6.81460743159795,0.00154876186345454,"sig","HBR",12
"1255","ws3",2012,-11.6792404469613,0.00140939888632781,"sig","HBR",12
"1256","ws3",2013,-5.19089364728897,0.0105763190572863,"sig","HBR",12
"1257","ws3",2014,-4.58529669214877,0.176645389241382,"not sig","HBR",12
"1258","ws3",2015,0.229489098816196,0.941808241307209,"not sig","HBR",12
"1259","ws3",2016,-4.22849667483823,0.0926526928260501,"not sig","HBR",12
"1260","ws3",2017,-6.97858656976067,0.0190887248148799,"sig","HBR",9
"1261","ws4",1965,-8.98694074785592,0.0448056006677379,"sig","HBR",6
"1262","ws4",1966,-7.9488125274959,0.000139902870581891,"sig","HBR",12
"1263","ws4",1967,-10.8413892835014,0.00270921483676975,"sig","HBR",12
"1264","ws4",1968,-6.21161669740739,0.000975520683462361,"sig","HBR",12
"1265","ws4",1969,-5.93893808406494,0.00462558586619996,"sig","HBR",12
"1266","ws4",1970,-10.2489013683218,0.000418183034177118,"sig","HBR",12
"1267","ws4",1971,-2.70627476165832,0.240283099829721,"not sig","HBR",12
"1268","ws4",1972,-4.19448062434089,0.00218094044613296,"sig","HBR",12
"1269","ws4",1973,-4.41970086320584,0.0149724853757042,"sig","HBR",12
"1270","ws4",1974,-6.55292479502936,0.0351354301211015,"sig","HBR",12
"1271","ws4",1975,-5.21493868851321,0.129243247670618,"not sig","HBR",12
"1272","ws4",1976,-0.663184615938938,0.77047217061367,"not sig","HBR",12
"1273","ws4",1977,-8.99320092067856,0.000610165647533328,"sig","HBR",12
"1274","ws4",1978,-7.01548869534899,0.00147467823366087,"sig","HBR",12
"1275","ws4",1979,-2.2080973586391,0.321125028180166,"not sig","HBR",12
"1276","ws4",1980,-3.65888387926549,0.077687232019897,"not sig","HBR",12
"1277","ws4",1981,-3.13112873329876,0.11130262705857,"not sig","HBR",12
"1278","ws4",1982,-3.3416021791391,0.236342999317547,"not sig","HBR",12
"1279","ws4",1983,-14.3010777547492,6.80239137521438e-06,"sig","HBR",12
"1280","ws4",1984,-8.01585144014523,0.000114100526726951,"sig","HBR",12
"1281","ws4",1985,-12.2377415765799,0.0264639953308265,"sig","HBR",12
"1282","ws4",1986,-1.74266174818475,0.331361074521711,"not sig","HBR",12
"1283","ws4",1987,-4.1070902006406,0.0322635816614582,"sig","HBR",12
"1284","ws4",1988,-8.48985263053788,0.00127831670384436,"sig","HBR",12
"1285","ws4",1989,-7.35596150161685,0.000274081868034213,"sig","HBR",12
"1286","ws4",1990,-6.46152371260017,0.113187976487179,"not sig","HBR",12
"1287","ws4",1991,-1.96229765603702,0.690104868576183,"not sig","HBR",12
"1288","ws4",1992,-3.4458481987888,0.190725433523063,"not sig","HBR",12
"1289","ws4",1993,-8.8728381010371,0.00377260974924292,"sig","HBR",12
"1290","ws4",1994,-9.12334277108405,4.83702063390749e-05,"sig","HBR",12
"1291","ws4",1995,-15.8503168908733,5.3474507327316e-05,"sig","HBR",12
"1292","ws4",1996,-8.63055473104232,0.0112836030567521,"sig","HBR",12
"1293","ws4",1997,-5.82064988792544,0.0234359304046438,"sig","HBR",12
"1294","ws4",1998,-2.37482515320936,0.396996721637749,"not sig","HBR",12
"1295","ws4",1999,-5.83588201980538,0.172114472298084,"not sig","HBR",12
"1296","ws4",2000,-2.79734492205522,0.349352590797257,"not sig","HBR",12
"1297","ws4",2001,-8.17199979254264,0.149350382220952,"not sig","HBR",12
"1298","ws4",2002,-12.2436064749373,2.32661930698936e-05,"sig","HBR",12
"1299","ws4",2003,-9.711521539576,0.00702273372251941,"sig","HBR",12
"1300","ws4",2004,-4.70664102050196,0.0066495380364062,"sig","HBR",12
"1301","ws4",2005,-8.21914277769612,0.0603122922141806,"not sig","HBR",12
"1302","ws4",2006,-9.00627346713943,0.000683554569573895,"sig","HBR",12
"1303","ws4",2007,-3.30505689834183,0.238688667873965,"not sig","HBR",12
"1304","ws4",2008,-4.8363858998982,0.231157372754472,"not sig","HBR",12
"1305","ws4",2009,-5.61554915315415,0.0781078158837651,"not sig","HBR",12
"1306","ws4",2010,-7.19744681560875,0.0329187342362391,"sig","HBR",12
"1307","ws4",2011,-5.86962414832109,0.00361090553961078,"sig","HBR",12
"1308","ws4",2012,-7.53132610094271,0.00773641002756325,"sig","HBR",12
"1309","ws4",2013,-7.90630944531056,0.000128043434810921,"sig","HBR",12
"1310","ws4",2014,-10.7029878927153,0.00112889936421305,"sig","HBR",12
"1311","ws4",2015,-6.31660669414418,0.0428607976392793,"sig","HBR",12
"1312","ws4",2016,-7.40712923545167,6.36883601818861e-05,"sig","HBR",12
"1313","ws4",2017,-9.37991370058788,0.000977745889707768,"sig","HBR",9
"1314","ws5",1971,-15.5660657435944,0.214070117832524,"not sig","HBR",6
"1315","ws5",1972,-7.31233455050166,0.00175893581630356,"sig","HBR",12
"1316","ws5",1973,-4.78830476987104,0.00290492956948877,"sig","HBR",12
"1317","ws5",1974,-13.1861171104942,0.0576422332772561,"not sig","HBR",12
"1318","ws5",1976,-4.64895875966279,0.30061952367048,"not sig","HBR",12
"1319","ws5",1977,-8.31634799760873,0.000193110458709159,"sig","HBR",12
"1320","ws5",1978,-8.79323971668944,0.00105680874819349,"sig","HBR",12
"1321","ws5",1979,-5.14425247524351,0.0774707904334973,"not sig","HBR",12
"1322","ws5",1980,-8.58364274321715,0.0114183507971215,"sig","HBR",12
"1323","ws5",1981,-5.08538354417261,0.124774508921269,"not sig","HBR",12
"1324","ws5",1982,-0.681872933004122,0.906062298206914,"not sig","HBR",12
"1325","ws5",1984,-4.77075785393771,0.0111074982577246,"sig","HBR",12
"1326","ws5",1985,-4.46882580983462,0.337782176346431,"not sig","HBR",12
"1327","ws5",1986,0.300010394748838,0.838121163806066,"not sig","HBR",12
"1328","ws5",1987,-2.30842575630736,0.161518562548398,"not sig","HBR",12
"1329","ws5",1988,-9.89290690949427,0.00903900344305074,"sig","HBR",12
"1330","ws5",1989,-3.98562365581461,0.0618402437341079,"not sig","HBR",12
"1331","ws5",1990,-3.39005680207883,0.293391671585255,"not sig","HBR",12
"1332","ws5",1991,-2.20173516869089,0.490363104560256,"not sig","HBR",12
"1333","ws5",1992,-3.86911241051063,0.147742559821994,"not sig","HBR",12
"1334","ws5",1993,-4.47413842957983,0.143789871091957,"not sig","HBR",12
"1335","ws5",1994,-6.95423690593023,0.0127320815228432,"sig","HBR",12
"1336","ws5",1995,-9.70199820821633,0.00117924015171768,"sig","HBR",12
"1337","ws5",1996,-8.04668022763505,0.00184036337017883,"sig","HBR",12
"1338","ws5",1997,-5.27740720911311,0.0143664104446214,"sig","HBR",12
"1339","ws5",1998,-2.57382578802542,0.194631690944587,"not sig","HBR",12
"1340","ws5",1999,-6.43061041502044,0.0104091013319143,"sig","HBR",12
"1341","ws5",2000,-2.35311797641537,0.330129708681821,"not sig","HBR",12
"1342","ws5",2001,-6.56628382768245,0.0216175604831894,"sig","HBR",12
"1343","ws5",2002,-9.23277224283712,2.55384506565529e-09,"sig","HBR",12
"1344","ws5",2003,-9.69611510317498,0.000748481327849606,"sig","HBR",12
"1345","ws5",2004,-3.04937478730648,0.0256689833863585,"sig","HBR",12
"1346","ws5",2005,-6.0095211928605,0.0344926563189125,"sig","HBR",12
"1347","ws5",2006,-5.8242559867459,0.00184116072943641,"sig","HBR",12
"1348","ws5",2007,-3.20119212604765,0.168453559823499,"not sig","HBR",12
"1349","ws5",2008,-5.94354263125127,0.0553400431180546,"not sig","HBR",12
"1350","ws5",2009,-7.70276768132414,0.00202466034071253,"sig","HBR",12
"1351","ws5",2010,-8.10014756603744,0.0171559494823067,"sig","HBR",12
"1352","ws5",2013,-4.35268625081652,0.00283903613403806,"sig","HBR",12
"1353","ws5",2014,-6.91146673021122,0.00799547023858341,"sig","HBR",12
"1354","ws5",2015,-6.31127815864438,0.00387139478336317,"sig","HBR",12
"1355","ws5",2016,-3.79359167316711,0.0526971954328383,"not sig","HBR",11
"1356","ws5",2017,-8.7459160901981,0.000315689144413987,"sig","HBR",9
"1357","ws6",1964,-8.18565636233827,0.0049658954806567,"sig","HBR",9
"1358","ws6",1965,-10.7139881612594,0.00165451686208208,"sig","HBR",12
"1359","ws6",1966,-6.24133589102695,0.00139789161846461,"sig","HBR",12
"1360","ws6",1967,-10.4464941464111,0.00306666602627886,"sig","HBR",12
"1361","ws6",1968,-7.00091760892063,0.00408452635424073,"sig","HBR",12
"1362","ws6",1969,-4.49595054481934,0.00766948405250368,"sig","HBR",12
"1363","ws6",1970,-10.5966689183001,4.2512329943087e-05,"sig","HBR",12
"1364","ws6",1971,-4.48773337383539,0.124928954888635,"not sig","HBR",12
"1365","ws6",1972,-4.72243102751931,0.00205189024808345,"sig","HBR",12
"1366","ws6",1973,-4.03426034070087,0.000588535419411763,"sig","HBR",12
"1367","ws6",1974,-8.51741335088976,0.0107072908173522,"sig","HBR",12
"1368","ws6",1975,-6.62693826148852,0.0402090801980619,"sig","HBR",12
"1369","ws6",1976,-6.22350578406782,0.00874122911108038,"sig","HBR",12
"1370","ws6",1977,-5.89599968766673,0.000271939191651548,"sig","HBR",12
"1371","ws6",1978,-5.77623659664918,0.00591905101411331,"sig","HBR",12
"1372","ws6",1979,-4.45220253012047,0.100182125264607,"not sig","HBR",12
"1373","ws6",1980,-6.09684619854402,0.00781927348335805,"sig","HBR",12
