"","site","Date","Si_load_kg.day","se.pred"
"768","Toolik",2002-06-14,28.7556996253872,11.050436016692
"769","Toolik",2002-06-15,65.4718416012867,11.050436016692
"770","Toolik",2002-06-16,41.3530707561923,11.050436016692
"771","Toolik",2002-06-17,27.6782835825692,11.050436016692
"772","Toolik",2002-06-18,21.8603310691033,11.050436016692
"773","Toolik",2002-06-19,17.5880502430338,11.050436016692
"774","Toolik",2002-06-20,16.2343570881064,11.050436016692
"775","Toolik",2002-06-21,15.9610289697,11.050436016692
"776","Toolik",2002-06-22,35.272833623775,11.050436016692
"777","Toolik",2002-06-23,71.2401514487999,11.050436016692
"778","Toolik",2002-06-24,65.8369758937501,11.050436016692
"779","Toolik",2002-06-25,44.5759215465599,11.050436016692
"780","Toolik",2002-06-25,44.5759215465599,11.050436016692
"781","Toolik",2002-06-26,31.177891892925,11.050436016692
"782","Toolik",2002-06-26,31.177891892925,11.050436016692
"783","Toolik",2002-06-27,19.63411862661,11.050436016692
"784","Toolik",2002-06-28,39.28678042374,11.050436016692
"785","Toolik",2002-06-29,80.8261819667999,11.050436016692
"786","Toolik",2002-06-30,65.6897376600002,11.050436016692
"787","Toolik",2002-07-01,53.04011552505,11.050436016692
"788","Toolik",2002-07-02,45.32857812054,11.050436016692
"789","Toolik",2002-07-03,55.1581975503002,11.050436016692
"790","Toolik",2002-07-04,57.91960323,11.050436016692
"791","Toolik",2002-07-05,71.8156064925,11.050436016692
"792","Toolik",2002-07-06,70.9893752168571,11.050436016692
"793","Toolik",2002-07-07,108.015629335714,11.050436016692
"794","Toolik",2002-07-08,102.603870450643,11.050436016692
"795","Toolik",2002-07-09,65.3748590828572,11.050436016692
"796","Toolik",2002-07-10,56.8396852621714,11.050436016692
"797","Toolik",2002-07-11,49.2088521036215,11.050436016692
"798","Toolik",2002-07-12,38.65667155875,11.050436016692
"799","Toolik",2002-07-13,36.95349550158,11.050436016692
"800","Toolik",2002-07-14,40.687877717928,11.050436016692
"801","Toolik",2002-07-15,35.692977481434,11.050436016692
"802","Toolik",2002-07-16,29.359336164246,11.050436016692
"803","Toolik",2002-07-17,24.73709501268,11.050436016692
"804","Toolik",2002-07-18,21.293001884295,11.050436016692
"805","Toolik",2002-07-19,17.3573782416,11.050436016692
"806","Toolik",2002-07-20,13.269395255085,11.050436016692
"807","Toolik",2002-07-21,11.74857975369,11.050436016692
"808","Toolik",2002-07-21,11.74857975369,11.050436016692
"809","Toolik",2002-07-22,13.954613432004,11.050436016692
"810","Toolik",2002-07-23,15.601944112461,11.050436016692
"811","Toolik",2002-07-24,15.144312515796,11.050436016692
"812","Toolik",2002-07-25,13.621881311757,11.050436016692
"813","Toolik",2002-07-26,12.92129373816,11.050436016692
"814","Toolik",2002-07-27,11.6465352621429,11.050436016692
"815","Toolik",2002-07-28,10.3725466498028,11.050436016692
"816","Toolik",2002-07-29,8.98770561213859,11.050436016692
"817","Toolik",2002-07-30,7.65994137197145,11.050436016692
"818","Toolik",2002-07-31,6.60465470861998,11.050436016692
"819","Toolik",2002-08-01,5.82800092050859,11.050436016692
"820","Toolik",2002-08-02,5.39127516699,11.050436016692
"821","Toolik",2002-08-03,4.747909047264,11.050436016692
"822","Toolik",2002-08-04,4.193862063597,11.050436016692
