,Date,Q,month,site
1895,8/19/1997,0.002326923,8,TW_Weir
2197,6/17/1998,0.001206364,6,TW_Weir
2198,6/18/1998,0.000773611,6,TW_Weir
2199,6/19/1998,0.000456667,6,TW_Weir
2200,6/20/1998,0.000451528,6,TW_Weir
2201,6/21/1998,0.00061875,6,TW_Weir
2202,6/22/1998,0.001164028,6,TW_Weir
2203,6/23/1998,0.001497222,6,TW_Weir
2204,6/24/1998,0.001212639,6,TW_Weir
2205,6/25/1998,0.000852222,6,TW_Weir
2206,6/26/1998,0.005415833,6,TW_Weir
2207,6/27/1998,0.003427639,6,TW_Weir
2208,6/28/1998,0.001432361,6,TW_Weir
2209,6/29/1998,0.000637361,6,TW_Weir
2210,6/30/1998,0.000264861,6,TW_Weir
2211,7/1/1998,0.000154583,7,TW_Weir
2212,7/2/1998,0.000319583,7,TW_Weir
2213,7/3/1998,0.000227917,7,TW_Weir
2214,7/4/1998,8.53E-05,7,TW_Weir
2215,7/5/1998,0.000124861,7,TW_Weir
2216,7/6/1998,2.96E-05,7,TW_Weir
2217,7/7/1998,3.00E-05,7,TW_Weir
2218,7/8/1998,3.00E-05,7,TW_Weir
2219,7/9/1998,3.00E-05,7,TW_Weir
2220,7/10/1998,1.92E-05,7,TW_Weir
2221,7/11/1998,0,7,TW_Weir
2222,7/12/1998,0,7,TW_Weir
2223,7/13/1998,0,7,TW_Weir
2224,7/14/1998,0,7,TW_Weir
2225,7/15/1998,0,7,TW_Weir
2226,7/16/1998,0,7,TW_Weir
2227,7/17/1998,0,7,TW_Weir
2228,7/18/1998,0,7,TW_Weir
2229,7/19/1998,0,7,TW_Weir
2230,7/20/1998,0,7,TW_Weir
2231,7/21/1998,0,7,TW_Weir
2232,7/22/1998,0,7,TW_Weir
2233,7/23/1998,0,7,TW_Weir
2234,7/24/1998,0,7,TW_Weir
2235,7/25/1998,0,7,TW_Weir
2236,7/26/1998,6.67E-05,7,TW_Weir
2237,7/27/1998,0.003272222,7,TW_Weir
2238,7/28/1998,0.004250417,7,TW_Weir
2239,7/29/1998,0.002275694,7,TW_Weir
2240,7/30/1998,0.001937917,7,TW_Weir
2241,7/31/1998,0.00201375,7,TW_Weir
2242,8/1/1998,0.002347778,8,TW_Weir
2243,8/2/1998,0.003048611,8,TW_Weir
2244,8/3/1998,0.003942361,8,TW_Weir
2245,8/4/1998,0.006680972,8,TW_Weir
2246,8/5/1998,0.003798056,8,TW_Weir
2247,8/6/1998,0.003110417,8,TW_Weir
2248,8/7/1998,0.003042361,8,TW_Weir
2249,8/8/1998,0.002683333,8,TW_Weir
2250,8/9/1998,0.00203125,8,TW_Weir
2251,8/10/1998,0.001832083,8,TW_Weir
2252,8/11/1998,0.004429167,8,TW_Weir
2253,8/12/1998,0.003520476,8,TW_Weir
2254,8/13/1998,0.002716667,8,TW_Weir
2255,8/14/1998,0.002211875,8,TW_Weir
2256,8/15/1998,0.001740417,8,TW_Weir
2257,8/16/1998,0.002274583,8,TW_Weir
2258,8/17/1998,0.003680625,8,TW_Weir
2259,8/18/1998,0.005063958,8,TW_Weir
2260,8/19/1998,0.003956552,8,TW_Weir
2551,6/6/1999,0.000301875,6,TW_Weir
2552,6/7/1999,0.000193542,6,TW_Weir
2553,6/8/1999,0.00012125,6,TW_Weir
2554,6/9/1999,0.001347708,6,TW_Weir
2555,6/10/1999,0.00342875,6,TW_Weir
2556,6/11/1999,0.001313333,6,TW_Weir
2557,6/12/1999,0.000464583,6,TW_Weir
2558,6/13/1999,0.000177292,6,TW_Weir
2559,6/14/1999,0.000116042,6,TW_Weir
2560,6/15/1999,0.000105208,6,TW_Weir
2561,6/16/1999,0.000124167,6,TW_Weir
2562,6/17/1999,0.000222917,6,TW_Weir
2563,6/18/1999,0.015867708,6,TW_Weir
2564,6/19/1999,0.00816875,6,TW_Weir
2565,6/20/1999,0.00257625,6,TW_Weir
2566,6/21/1999,0.00130375,6,TW_Weir
2567,6/22/1999,0.000818542,6,TW_Weir
2568,6/23/1999,0.000707917,6,TW_Weir
2569,6/24/1999,0.000608542,6,TW_Weir
2570,6/25/1999,0.000498958,6,TW_Weir
2571,6/26/1999,0.000403125,6,TW_Weir
2572,6/27/1999,0.000335208,6,TW_Weir
2573,6/28/1999,0.00028,6,TW_Weir
2574,6/29/1999,0.000266667,6,TW_Weir
2575,6/30/1999,0.00025,6,TW_Weir
2576,7/1/1999,0.000198542,7,TW_Weir
2577,7/2/1999,9.19E-05,7,TW_Weir
2578,7/3/1999,7.48E-05,7,TW_Weir
2579,7/4/1999,6.33E-05,7,TW_Weir
2580,7/5/1999,9.82E-05,7,TW_Weir
2581,7/6/1999,0.000103958,7,TW_Weir
2582,7/7/1999,0.001035417,7,TW_Weir
2583,7/8/1999,0.002277083,7,TW_Weir
2584,7/9/1999,0.001418125,7,TW_Weir
2585,7/10/1999,0.00064625,7,TW_Weir
2586,7/11/1999,0.000336042,7,TW_Weir
2587,7/12/1999,0.000185417,7,TW_Weir
2588,7/13/1999,0.000107917,7,TW_Weir
2589,7/14/1999,6.21E-05,7,TW_Weir
2590,7/15/1999,4.46E-05,7,TW_Weir
2591,7/16/1999,0.00019125,7,TW_Weir
2592,7/17/1999,0.026448958,7,TW_Weir
2593,7/18/1999,0.016422292,7,TW_Weir
2594,7/19/1999,0.00397875,7,TW_Weir
2595,7/20/1999,0.001961458,7,TW_Weir
2596,7/21/1999,0.00658375,7,TW_Weir
2597,7/22/1999,0.004534167,7,TW_Weir
2598,7/23/1999,0.004163958,7,TW_Weir
2599,7/24/1999,0.002094375,7,TW_Weir
2600,7/25/1999,0.000917708,7,TW_Weir
2601,7/26/1999,0.000465,7,TW_Weir
2602,7/27/1999,0.000275833,7,TW_Weir
2603,7/28/1999,0.00019875,7,TW_Weir
2604,7/29/1999,0.00014375,7,TW_Weir
2605,7/30/1999,8.21E-05,7,TW_Weir
2606,7/31/1999,5.46E-05,7,TW_Weir
2607,8/1/1999,4.10E-05,8,TW_Weir
2608,8/2/1999,2.69E-05,8,TW_Weir
2609,8/3/1999,2.00E-05,8,TW_Weir
2610,8/4/1999,2.00E-05,8,TW_Weir
2611,8/5/1999,1.58E-05,8,TW_Weir
