"","Site","Date","Loadflex_P_est_kg.d","Discharge","P","P_loads"
"11016","Onyx River at Lake Vanda Weir",1970-12-02,0,0,NA,NA
"11017","Onyx River at Lake Vanda Weir",1970-12-03,0,0,NA,NA
"11018","Onyx River at Lake Vanda Weir",1970-12-04,0,0,NA,NA
"11019","Onyx River at Lake Vanda Weir",1970-12-05,0,26.2,NA,NA
"11020","Onyx River at Lake Vanda Weir",1970-12-06,0,174.5,NA,NA
"11021","Onyx River at Lake Vanda Weir",1970-12-07,0,232.1,NA,NA
"11022","Onyx River at Lake Vanda Weir",1970-12-08,0,247.9,NA,NA
"11023","Onyx River at Lake Vanda Weir",1970-12-09,0,147.1,NA,NA
"11024","Onyx River at Lake Vanda Weir",1970-12-10,0,104.1,NA,NA
"11025","Onyx River at Lake Vanda Weir",1970-12-11,0,133,NA,NA
"11026","Onyx River at Lake Vanda Weir",1970-12-12,0,0,NA,NA
"11027","Onyx River at Lake Vanda Weir",1970-12-13,0,196.3,NA,NA
"11028","Onyx River at Lake Vanda Weir",1970-12-14,0,282.1,NA,NA
"11029","Onyx River at Lake Vanda Weir",1970-12-15,0,180.5,NA,NA
"11030","Onyx River at Lake Vanda Weir",1970-12-16,0,217.7,NA,NA
"11031","Onyx River at Lake Vanda Weir",1970-12-17,0,275.2,NA,NA
"11032","Onyx River at Lake Vanda Weir",1970-12-18,0,551.4,NA,NA
"11033","Onyx River at Lake Vanda Weir",1970-12-19,0,601.2,NA,NA
"11034","Onyx River at Lake Vanda Weir",1970-12-20,0,812.6,NA,NA
"11035","Onyx River at Lake Vanda Weir",1970-12-21,0,1036,NA,NA
"11036","Onyx River at Lake Vanda Weir",1970-12-22,0,2753.7,NA,NA
"11037","Onyx River at Lake Vanda Weir",1970-12-23,0,4196.3,NA,NA
"11038","Onyx River at Lake Vanda Weir",1970-12-24,0,5540.4,NA,NA
"11039","Onyx River at Lake Vanda Weir",1970-12-25,0,6197.3,NA,NA
"11040","Onyx River at Lake Vanda Weir",1970-12-26,0,6594.5,NA,NA
"11041","Onyx River at Lake Vanda Weir",1970-12-27,0,6701.1,NA,NA
"11042","Onyx River at Lake Vanda Weir",1970-12-28,0,6140,NA,NA
"11043","Onyx River at Lake Vanda Weir",1970-12-29,0,5001,NA,NA
"11044","Onyx River at Lake Vanda Weir",1970-12-30,0,3880.6,NA,NA
"11045","Onyx River at Lake Vanda Weir",1970-12-31,0,3690.1,NA,NA
"11046","Onyx River at Lake Vanda Weir",1971-01-01,0,4326.1,NA,NA
"11047","Onyx River at Lake Vanda Weir",1971-01-02,0,5077.1,NA,NA
"11048","Onyx River at Lake Vanda Weir",1971-01-03,0,6558.8,NA,NA
"11049","Onyx River at Lake Vanda Weir",1971-01-04,0,7962.2,NA,NA
"11050","Onyx River at Lake Vanda Weir",1971-01-05,0,8331.7,NA,NA
"11051","Onyx River at Lake Vanda Weir",1971-01-06,0,8296.9,NA,NA
"11052","Onyx River at Lake Vanda Weir",1971-01-07,0,6260.9,NA,NA
"11053","Onyx River at Lake Vanda Weir",1971-01-08,0,5312.7,NA,NA
"11054","Onyx River at Lake Vanda Weir",1971-01-09,0,0,NA,NA
"11055","Onyx River at Lake Vanda Weir",1971-01-10,0,3963.5,NA,NA
"11056","Onyx River at Lake Vanda Weir",1971-01-11,0,3682.1,NA,NA
"11057","Onyx River at Lake Vanda Weir",1971-01-12,0,4702,NA,NA
"11058","Onyx River at Lake Vanda Weir",1971-01-13,0,6086.5,NA,NA
"11059","Onyx River at Lake Vanda Weir",1971-01-14,0,5973.6,NA,NA
"11060","Onyx River at Lake Vanda Weir",1971-01-15,0,5394.4,NA,NA
"11061","Onyx River at Lake Vanda Weir",1971-01-16,0,5087.3,NA,NA
"11062","Onyx River at Lake Vanda Weir",1971-01-17,0,5243.3,NA,NA
"11063","Onyx River at Lake Vanda Weir",1971-01-18,0,2749,NA,NA
"11064","Onyx River at Lake Vanda Weir",1971-01-19,0,2337.3,NA,NA
"11065","Onyx River at Lake Vanda Weir",1971-01-20,0,2382.6,NA,NA
"11066","Onyx River at Lake Vanda Weir",1971-01-21,0,2775,NA,NA
"11067","Onyx River at Lake Vanda Weir",1971-01-22,0,2209.4,NA,NA
"11068","Onyx River at Lake Vanda Weir",1971-01-23,0,2448.8,NA,NA
"11069","Onyx River at Lake Vanda Weir",1971-01-24,0,2202.2,NA,NA
"11070","Onyx River at Lake Vanda Weir",1971-01-25,0,1572,NA,NA
"11071","Onyx River at Lake Vanda Weir",1971-01-26,0,1235,NA,NA
"11072","Onyx River at Lake Vanda Weir",1971-01-27,0,1493.8,NA,NA
"11073","Onyx River at Lake Vanda Weir",1971-01-28,0,1284,NA,NA
"11074","Onyx River at Lake Vanda Weir",1971-01-29,0,1019.7,NA,NA
"11075","Onyx River at Lake Vanda Weir",1971-01-30,0,575.9,NA,NA
"11076","Onyx River at Lake Vanda Weir",1971-01-31,0,587.8,NA,NA
"11077","Onyx River at Lake Vanda Weir",1971-02-01,0,603.9,NA,NA
"11078","Onyx River at Lake Vanda Weir",1971-02-02,0,734.8,NA,NA
"11079","Onyx River at Lake Vanda Weir",1971-02-03,0,322,NA,NA
"11080","Onyx River at Lake Vanda Weir",1971-02-04,0,0,NA,NA
"11081","Onyx River at Lake Vanda Weir",1971-02-05,0,329.5,NA,NA
"11082","Onyx River at Lake Vanda Weir",1971-02-06,0,205.5,NA,NA
"11083","Onyx River at Lake Vanda Weir",1971-02-07,0,289.3,NA,NA
"11084","Onyx River at Lake Vanda Weir",1971-02-08,0,172.3,NA,NA
"11085","Onyx River at Lake Vanda Weir",1971-02-09,0,162,NA,NA
"11086","Onyx River at Lake Vanda Weir",1971-02-10,0,111.7,NA,NA
"11087","Onyx River at Lake Vanda Weir",1971-02-11,0,64.8,NA,NA
"11088","Onyx River at Lake Vanda Weir",1971-02-12,0,0,NA,NA
"11089","Onyx River at Lake Vanda Weir",1971-02-13,0,0,NA,NA
"11090","Onyx River at Lake Vanda Weir",1971-02-14,0,0,NA,NA
"11091","Onyx River at Lake Vanda Weir",1971-02-15,0,0,NA,NA
"11092","Onyx River at Lake Vanda Weir",1971-02-16,0,0,NA,NA
"11093","Onyx River at Lake Vanda Weir",1971-02-17,0,0,NA,NA
"11094","Onyx River at Lake Vanda Weir",1971-02-18,0,0,NA,NA
"11095","Onyx River at Lake Vanda Weir",1971-02-19,0,0,NA,NA
"11096","Onyx River at Lake Vanda Weir",1971-02-20,0,0,NA,NA
"11097","Onyx River at Lake Vanda Weir",1971-02-21,0,0,NA,NA
"11098","Onyx River at Lake Vanda Weir",1971-02-22,0,0,NA,NA
"11099","Onyx River at Lake Vanda Weir",1971-02-23,0,0,NA,NA
"11100","Onyx River at Lake Vanda Weir",1971-02-24,0,0,NA,NA
"11101","Onyx River at Lake Vanda Weir",1971-02-25,0,0,NA,NA
"11102","Onyx River at Lake Vanda Weir",1971-02-26,0,0,NA,NA
"11103","Onyx River at Lake Vanda Weir",1971-02-27,0,0,NA,NA
"11104","Onyx River at Lake Vanda Weir",1971-02-28,0,0,NA,NA
"11105","Onyx River at Lake Vanda Weir",1971-03-01,0,0,NA,NA
"11106","Onyx River at Lake Vanda Weir",1971-03-02,0,0,NA,NA
"11107","Onyx River at Lake Vanda Weir",1971-03-03,0,0,NA,NA
"11108","Onyx River at Lake Vanda Weir",1971-03-04,0,0,NA,NA
"11109","Onyx River at Lake Vanda Weir",1971-03-05,0,0,NA,NA
"11110","Onyx River at Lake Vanda Weir",1971-03-06,0,0,NA,NA
"11111","Onyx River at Lake Vanda Weir",1971-03-07,0,0,NA,NA
"11112","Onyx River at Lake Vanda Weir",1971-03-08,0,0,NA,NA
"11113","Onyx River at Lake Vanda Weir",1971-03-09,0,0,NA,NA
"11114","Onyx River at Lake Vanda Weir",1971-03-10,0,0,NA,NA
"11115","Onyx River at Lake Vanda Weir",1971-03-11,0,0,NA,NA
"11116","Onyx River at Lake Vanda Weir",1971-03-12,0,0,NA,NA
"11117","Onyx River at Lake Vanda Weir",1971-03-13,0,0,NA,NA
"11118","Onyx River at Lake Vanda Weir",1971-03-14,0,0,NA,NA
"11119","Onyx River at Lake Vanda Weir",1971-03-15,0,0,NA,NA
"11120","Onyx River at Lake Vanda Weir",1971-03-16,0,0,NA,NA
"11121","Onyx River at Lake Vanda Weir",1971-03-17,0,0,NA,NA
"11122","Onyx River at Lake Vanda Weir",1971-03-18,0,0,NA,NA
"11123","Onyx River at Lake Vanda Weir",1971-03-19,0,0,NA,NA
"11124","Onyx River at Lake Vanda Weir",1971-03-20,0,0,NA,NA
"11125","Onyx River at Lake Vanda Weir",1971-03-21,0,0,NA,NA
"11126","Onyx River at Lake Vanda Weir",1971-03-22,0,0,NA,NA
"11127","Onyx River at Lake Vanda Weir",1971-03-23,0,0,NA,NA
"11128","Onyx River at Lake Vanda Weir",1971-03-24,0,0,NA,NA
"11129","Onyx River at Lake Vanda Weir",1971-03-25,0,0,NA,NA
"11130","Onyx River at Lake Vanda Weir",1971-03-26,0,0,NA,NA
"11131","Onyx River at Lake Vanda Weir",1971-03-27,0,0,NA,NA
"11132","Onyx River at Lake Vanda Weir",1971-03-28,0,0,NA,NA
"11133","Onyx River at Lake Vanda Weir",1971-03-29,0,0,NA,NA
"11134","Onyx River at Lake Vanda Weir",1971-03-30,0,0,NA,NA
"11135","Onyx River at Lake Vanda Weir",1971-03-31,0,0,NA,NA
"11136","Onyx River at Lake Vanda Weir",1971-04-01,0,0,NA,NA
"11137","Onyx River at Lake Vanda Weir",1971-04-02,0,0,NA,NA
"11138","Onyx River at Lake Vanda Weir",1971-04-03,0,0,NA,NA
"11139","Onyx River at Lake Vanda Weir",1971-04-04,0,0,NA,NA
"11140","Onyx River at Lake Vanda Weir",1971-04-05,0,0,NA,NA
"11141","Onyx River at Lake Vanda Weir",1971-04-06,0,0,NA,NA
"11142","Onyx River at Lake Vanda Weir",1971-04-07,0,0,NA,NA
"11143","Onyx River at Lake Vanda Weir",1971-04-08,0,0,NA,NA
"11144","Onyx River at Lake Vanda Weir",1971-04-09,0,0,NA,NA
"11145","Onyx River at Lake Vanda Weir",1971-04-10,0,0,NA,NA
"11146","Onyx River at Lake Vanda Weir",1971-04-11,0,0,NA,NA
"11147","Onyx River at Lake Vanda Weir",1971-04-12,0,0,NA,NA
"11148","Onyx River at Lake Vanda Weir",1971-04-13,0,0,NA,NA
"11149","Onyx River at Lake Vanda Weir",1971-04-14,0,0,NA,NA
"11150","Onyx River at Lake Vanda Weir",1971-04-15,0,0,NA,NA
"11151","Onyx River at Lake Vanda Weir",1971-04-16,0,0,NA,NA
"11152","Onyx River at Lake Vanda Weir",1971-04-17,0,0,NA,NA
"11153","Onyx River at Lake Vanda Weir",1971-04-18,0,0,NA,NA
"11154","Onyx River at Lake Vanda Weir",1971-04-19,0,0,NA,NA
"11155","Onyx River at Lake Vanda Weir",1971-04-20,0,0,NA,NA
"11156","Onyx River at Lake Vanda Weir",1971-04-21,0,0,NA,NA
"11157","Onyx River at Lake Vanda Weir",1971-04-22,0,0,NA,NA
"11158","Onyx River at Lake Vanda Weir",1971-04-23,0,0,NA,NA
"11159","Onyx River at Lake Vanda Weir",1971-04-24,0,0,NA,NA
"11160","Onyx River at Lake Vanda Weir",1971-04-25,0,0,NA,NA
"11161","Onyx River at Lake Vanda Weir",1971-04-26,0,0,NA,NA
"11162","Onyx River at Lake Vanda Weir",1971-04-27,0,0,NA,NA
"11163","Onyx River at Lake Vanda Weir",1971-04-28,0,0,NA,NA
"11164","Onyx River at Lake Vanda Weir",1971-04-29,0,0,NA,NA
"11165","Onyx River at Lake Vanda Weir",1971-04-30,0,0,NA,NA
"11166","Onyx River at Lake Vanda Weir",1971-05-01,0,0,NA,NA
"11167","Onyx River at Lake Vanda Weir",1971-05-02,0,0,NA,NA
"11168","Onyx River at Lake Vanda Weir",1971-05-03,0,0,NA,NA
"11169","Onyx River at Lake Vanda Weir",1971-05-04,0,0,NA,NA
"11170","Onyx River at Lake Vanda Weir",1971-05-05,0,0,NA,NA
"11171","Onyx River at Lake Vanda Weir",1971-05-06,0,0,NA,NA
"11172","Onyx River at Lake Vanda Weir",1971-05-07,0,0,NA,NA
"11173","Onyx River at Lake Vanda Weir",1971-05-08,0,0,NA,NA
"11174","Onyx River at Lake Vanda Weir",1971-05-09,0,0,NA,NA
"11175","Onyx River at Lake Vanda Weir",1971-05-10,0,0,NA,NA
"11176","Onyx River at Lake Vanda Weir",1971-05-11,0,0,NA,NA
"11177","Onyx River at Lake Vanda Weir",1971-05-12,0,0,NA,NA
"11178","Onyx River at Lake Vanda Weir",1971-05-13,0,0,NA,NA
"11179","Onyx River at Lake Vanda Weir",1971-05-14,0,0,NA,NA
"11180","Onyx River at Lake Vanda Weir",1971-05-15,0,0,NA,NA
"11181","Onyx River at Lake Vanda Weir",1971-05-16,0,0,NA,NA
"11182","Onyx River at Lake Vanda Weir",1971-05-17,0,0,NA,NA
"11183","Onyx River at Lake Vanda Weir",1971-05-18,0,0,NA,NA
"11184","Onyx River at Lake Vanda Weir",1971-05-19,0,0,NA,NA
"11185","Onyx River at Lake Vanda Weir",1971-05-20,0,0,NA,NA
"11186","Onyx River at Lake Vanda Weir",1971-05-21,0,0,NA,NA
"11187","Onyx River at Lake Vanda Weir",1971-05-22,0,0,NA,NA
"11188","Onyx River at Lake Vanda Weir",1971-05-23,0,0,NA,NA
"11189","Onyx River at Lake Vanda Weir",1971-05-24,0,0,NA,NA
"11190","Onyx River at Lake Vanda Weir",1971-05-25,0,0,NA,NA
"11191","Onyx River at Lake Vanda Weir",1971-05-26,0,0,NA,NA
"11192","Onyx River at Lake Vanda Weir",1971-05-27,0,0,NA,NA
"11193","Onyx River at Lake Vanda Weir",1971-05-28,0,0,NA,NA
"11194","Onyx River at Lake Vanda Weir",1971-05-29,0,0,NA,NA
"11195","Onyx River at Lake Vanda Weir",1971-05-30,0,0,NA,NA
"11196","Onyx River at Lake Vanda Weir",1971-05-31,0,0,NA,NA
"11197","Onyx River at Lake Vanda Weir",1971-06-01,0,0,NA,NA
"11198","Onyx River at Lake Vanda Weir",1971-06-02,0,0,NA,NA
"11199","Onyx River at Lake Vanda Weir",1971-06-03,0,0,NA,NA
"11200","Onyx River at Lake Vanda Weir",1971-06-04,0,0,NA,NA
"11201","Onyx River at Lake Vanda Weir",1971-06-05,0,0,NA,NA
"11202","Onyx River at Lake Vanda Weir",1971-06-06,0,0,NA,NA
"11203","Onyx River at Lake Vanda Weir",1971-06-07,0,0,NA,NA
"11204","Onyx River at Lake Vanda Weir",1971-06-08,0,0,NA,NA
"11205","Onyx River at Lake Vanda Weir",1971-06-09,0,0,NA,NA
"11206","Onyx River at Lake Vanda Weir",1971-06-10,0,0,NA,NA
"11207","Onyx River at Lake Vanda Weir",1971-06-11,0,0,NA,NA
"11208","Onyx River at Lake Vanda Weir",1971-06-12,0,0,NA,NA
"11209","Onyx River at Lake Vanda Weir",1971-06-13,0,0,NA,NA
"11210","Onyx River at Lake Vanda Weir",1971-06-14,0,0,NA,NA
"11211","Onyx River at Lake Vanda Weir",1971-06-15,0,0,NA,NA
"11212","Onyx River at Lake Vanda Weir",1971-06-16,0,0,NA,NA
"11213","Onyx River at Lake Vanda Weir",1971-06-17,0,0,NA,NA
"11214","Onyx River at Lake Vanda Weir",1971-06-18,0,0,NA,NA
"11215","Onyx River at Lake Vanda Weir",1971-06-19,0,0,NA,NA
"11216","Onyx River at Lake Vanda Weir",1971-06-20,0,0,NA,NA
"11217","Onyx River at Lake Vanda Weir",1971-06-21,0,0,NA,NA
"11218","Onyx River at Lake Vanda Weir",1971-06-22,0,0,NA,NA
"11219","Onyx River at Lake Vanda Weir",1971-06-23,0,0,NA,NA
"11220","Onyx River at Lake Vanda Weir",1971-06-24,0,0,NA,NA
"11221","Onyx River at Lake Vanda Weir",1971-06-25,0,0,NA,NA
"11222","Onyx River at Lake Vanda Weir",1971-06-26,0,0,NA,NA
"11223","Onyx River at Lake Vanda Weir",1971-06-27,0,0,NA,NA
"11224","Onyx River at Lake Vanda Weir",1971-06-28,0,0,NA,NA
"11225","Onyx River at Lake Vanda Weir",1971-06-29,0,0,NA,NA
"11226","Onyx River at Lake Vanda Weir",1971-06-30,0,0,NA,NA
"11227","Onyx River at Lake Vanda Weir",1971-07-01,0,0,NA,NA
"11228","Onyx River at Lake Vanda Weir",1971-07-02,0,0,NA,NA
"11229","Onyx River at Lake Vanda Weir",1971-07-03,0,0,NA,NA
"11230","Onyx River at Lake Vanda Weir",1971-07-04,0,0,NA,NA
"11231","Onyx River at Lake Vanda Weir",1971-07-05,0,0,NA,NA
"11232","Onyx River at Lake Vanda Weir",1971-07-06,0,0,NA,NA
"11233","Onyx River at Lake Vanda Weir",1971-07-07,0,0,NA,NA
"11234","Onyx River at Lake Vanda Weir",1971-07-08,0,0,NA,NA
"11235","Onyx River at Lake Vanda Weir",1971-07-09,0,0,NA,NA
"11236","Onyx River at Lake Vanda Weir",1971-07-10,0,0,NA,NA
"11237","Onyx River at Lake Vanda Weir",1971-07-11,0,0,NA,NA
"11238","Onyx River at Lake Vanda Weir",1971-07-12,0,0,NA,NA
"11239","Onyx River at Lake Vanda Weir",1971-07-13,0,0,NA,NA
"11240","Onyx River at Lake Vanda Weir",1971-07-14,0,0,NA,NA
"11241","Onyx River at Lake Vanda Weir",1971-07-15,0,0,NA,NA
"11242","Onyx River at Lake Vanda Weir",1971-07-16,0,0,NA,NA
"11243","Onyx River at Lake Vanda Weir",1971-07-17,0,0,NA,NA
"11244","Onyx River at Lake Vanda Weir",1971-07-18,0,0,NA,NA
"11245","Onyx River at Lake Vanda Weir",1971-07-19,0,0,NA,NA
"11246","Onyx River at Lake Vanda Weir",1971-07-20,0,0,NA,NA
"11247","Onyx River at Lake Vanda Weir",1971-07-21,0,0,NA,NA
"11248","Onyx River at Lake Vanda Weir",1971-07-22,0,0,NA,NA
"11249","Onyx River at Lake Vanda Weir",1971-07-23,0,0,NA,NA
"11250","Onyx River at Lake Vanda Weir",1971-07-24,0,0,NA,NA
"11251","Onyx River at Lake Vanda Weir",1971-07-25,0,0,NA,NA
"11252","Onyx River at Lake Vanda Weir",1971-07-26,0,0,NA,NA
"11253","Onyx River at Lake Vanda Weir",1971-07-27,0,0,NA,NA
"11254","Onyx River at Lake Vanda Weir",1971-07-28,0,0,NA,NA
"11255","Onyx River at Lake Vanda Weir",1971-07-29,0,0,NA,NA
"11256","Onyx River at Lake Vanda Weir",1971-07-30,0,0,NA,NA
"11257","Onyx River at Lake Vanda Weir",1971-07-31,0,0,NA,NA
"11258","Onyx River at Lake Vanda Weir",1971-08-01,0,0,NA,NA
"11259","Onyx River at Lake Vanda Weir",1971-08-02,0,0,NA,NA
"11260","Onyx River at Lake Vanda Weir",1971-08-03,0,0,NA,NA
"11261","Onyx River at Lake Vanda Weir",1971-08-04,0,0,NA,NA
"11262","Onyx River at Lake Vanda Weir",1971-08-05,0,0,NA,NA
"11263","Onyx River at Lake Vanda Weir",1971-08-06,0,0,NA,NA
"11264","Onyx River at Lake Vanda Weir",1971-08-07,0,0,NA,NA
"11265","Onyx River at Lake Vanda Weir",1971-08-08,0,0,NA,NA
"11266","Onyx River at Lake Vanda Weir",1971-08-09,0,0,NA,NA
"11267","Onyx River at Lake Vanda Weir",1971-08-10,0,0,NA,NA
"11268","Onyx River at Lake Vanda Weir",1971-08-11,0,0,NA,NA
"11269","Onyx River at Lake Vanda Weir",1971-08-12,0,0,NA,NA
"11270","Onyx River at Lake Vanda Weir",1971-08-13,0,0,NA,NA
"11271","Onyx River at Lake Vanda Weir",1971-08-14,0,0,NA,NA
"11272","Onyx River at Lake Vanda Weir",1971-08-15,0,0,NA,NA
"11273","Onyx River at Lake Vanda Weir",1971-08-16,0,0,NA,NA
"11274","Onyx River at Lake Vanda Weir",1971-08-17,0,0,NA,NA
"11275","Onyx River at Lake Vanda Weir",1971-08-18,0,0,NA,NA
"11276","Onyx River at Lake Vanda Weir",1971-08-19,0,0,NA,NA
"11277","Onyx River at Lake Vanda Weir",1971-08-20,0,0,NA,NA
"11278","Onyx River at Lake Vanda Weir",1971-08-21,0,0,NA,NA
"11279","Onyx River at Lake Vanda Weir",1971-08-22,0,0,NA,NA
"11280","Onyx River at Lake Vanda Weir",1971-08-23,0,0,NA,NA
"11281","Onyx River at Lake Vanda Weir",1971-08-24,0,0,NA,NA
"11282","Onyx River at Lake Vanda Weir",1971-08-25,0,0,NA,NA
"11283","Onyx River at Lake Vanda Weir",1971-08-26,0,0,NA,NA
"11284","Onyx River at Lake Vanda Weir",1971-08-27,0,0,NA,NA
"11285","Onyx River at Lake Vanda Weir",1971-08-28,0,0,NA,NA
"11286","Onyx River at Lake Vanda Weir",1971-08-29,0,0,NA,NA
"11287","Onyx River at Lake Vanda Weir",1971-08-30,0,0,NA,NA
"11288","Onyx River at Lake Vanda Weir",1971-08-31,0,0,NA,NA
"11289","Onyx River at Lake Vanda Weir",1971-09-01,0,0,NA,NA
"11290","Onyx River at Lake Vanda Weir",1971-09-02,0,0,NA,NA
"11291","Onyx River at Lake Vanda Weir",1971-09-03,0,0,NA,NA
"11292","Onyx River at Lake Vanda Weir",1971-09-04,0,0,NA,NA
"11293","Onyx River at Lake Vanda Weir",1971-09-05,0,0,NA,NA
"11294","Onyx River at Lake Vanda Weir",1971-09-06,0,0,NA,NA
"11295","Onyx River at Lake Vanda Weir",1971-09-07,0,0,NA,NA
"11296","Onyx River at Lake Vanda Weir",1971-09-08,0,0,NA,NA
"11297","Onyx River at Lake Vanda Weir",1971-09-09,0,0,NA,NA
"11298","Onyx River at Lake Vanda Weir",1971-09-10,0,0,NA,NA
"11299","Onyx River at Lake Vanda Weir",1971-09-11,0,0,NA,NA
"11300","Onyx River at Lake Vanda Weir",1971-09-12,0,0,NA,NA
"11301","Onyx River at Lake Vanda Weir",1971-09-13,0,0,NA,NA
"11302","Onyx River at Lake Vanda Weir",1971-09-14,0,0,NA,NA
"11303","Onyx River at Lake Vanda Weir",1971-09-15,0,0,NA,NA
"11304","Onyx River at Lake Vanda Weir",1971-09-16,0,0,NA,NA
"11305","Onyx River at Lake Vanda Weir",1971-09-17,0,0,NA,NA
"11306","Onyx River at Lake Vanda Weir",1971-09-18,0,0,NA,NA
"11307","Onyx River at Lake Vanda Weir",1971-09-19,0,0,NA,NA
"11308","Onyx River at Lake Vanda Weir",1971-09-20,0,0,NA,NA
"11309","Onyx River at Lake Vanda Weir",1971-09-21,0,0,NA,NA
"11310","Onyx River at Lake Vanda Weir",1971-09-22,0,0,NA,NA
"11311","Onyx River at Lake Vanda Weir",1971-09-23,0,0,NA,NA
"11312","Onyx River at Lake Vanda Weir",1971-09-24,0,0,NA,NA
"11313","Onyx River at Lake Vanda Weir",1971-09-25,0,0,NA,NA
"11314","Onyx River at Lake Vanda Weir",1971-09-26,0,0,NA,NA
"11315","Onyx River at Lake Vanda Weir",1971-09-27,0,0,NA,NA
"11316","Onyx River at Lake Vanda Weir",1971-09-28,0,0,NA,NA
"11317","Onyx River at Lake Vanda Weir",1971-09-29,0,0,NA,NA
"11318","Onyx River at Lake Vanda Weir",1971-09-30,0,0,NA,NA
"11319","Onyx River at Lake Vanda Weir",1971-10-01,0,0,NA,NA
"11320","Onyx River at Lake Vanda Weir",1971-10-02,0,0,NA,NA
"11321","Onyx River at Lake Vanda Weir",1971-10-03,0,0,NA,NA
"11322","Onyx River at Lake Vanda Weir",1971-10-04,0,0,NA,NA
"11323","Onyx River at Lake Vanda Weir",1971-10-05,0,0,NA,NA
"11324","Onyx River at Lake Vanda Weir",1971-10-06,0,0,NA,NA
"11325","Onyx River at Lake Vanda Weir",1971-10-07,0,0,NA,NA
"11326","Onyx River at Lake Vanda Weir",1971-10-08,0,0,NA,NA
"11327","Onyx River at Lake Vanda Weir",1971-10-09,0,0,NA,NA
"11328","Onyx River at Lake Vanda Weir",1971-10-10,0,0,NA,NA
"11329","Onyx River at Lake Vanda Weir",1971-10-11,0,0,NA,NA
"11330","Onyx River at Lake Vanda Weir",1971-10-12,0,0,NA,NA
"11331","Onyx River at Lake Vanda Weir",1971-10-13,0,0,NA,NA
"11332","Onyx River at Lake Vanda Weir",1971-10-14,0,0,NA,NA
"11333","Onyx River at Lake Vanda Weir",1971-10-15,0,0,NA,NA
"11334","Onyx River at Lake Vanda Weir",1971-10-16,0,0,NA,NA
"11335","Onyx River at Lake Vanda Weir",1971-10-17,0,0,NA,NA
"11336","Onyx River at Lake Vanda Weir",1971-10-18,0,0,NA,NA
"11337","Onyx River at Lake Vanda Weir",1971-10-19,0,0,NA,NA
"11338","Onyx River at Lake Vanda Weir",1971-10-20,0,0,NA,NA
"11339","Onyx River at Lake Vanda Weir",1971-10-21,0,0,NA,NA
"11340","Onyx River at Lake Vanda Weir",1971-10-22,0,0,NA,NA
"11341","Onyx River at Lake Vanda Weir",1971-10-23,0,0,NA,NA
"11342","Onyx River at Lake Vanda Weir",1971-10-24,0,0,NA,NA
"11343","Onyx River at Lake Vanda Weir",1971-10-25,0,0,NA,NA
"11344","Onyx River at Lake Vanda Weir",1971-10-26,0,0,NA,NA
"11345","Onyx River at Lake Vanda Weir",1971-10-27,0,0,NA,NA
"11346","Onyx River at Lake Vanda Weir",1971-10-28,0,0,NA,NA
"11347","Onyx River at Lake Vanda Weir",1971-10-29,0,0,NA,NA
"11348","Onyx River at Lake Vanda Weir",1971-10-30,0,0,NA,NA
"11349","Onyx River at Lake Vanda Weir",1971-10-31,0,0,NA,NA
"11350","Onyx River at Lake Vanda Weir",1971-11-01,0,0,NA,NA
"11351","Onyx River at Lake Vanda Weir",1971-11-02,0,0,NA,NA
"11352","Onyx River at Lake Vanda Weir",1971-11-03,0,0,NA,NA
"11353","Onyx River at Lake Vanda Weir",1971-11-04,0,0,NA,NA
"11354","Onyx River at Lake Vanda Weir",1971-11-05,0,0,NA,NA
"11355","Onyx River at Lake Vanda Weir",1971-11-06,0,0,NA,NA
"11356","Onyx River at Lake Vanda Weir",1971-11-07,0,0,NA,NA
"11357","Onyx River at Lake Vanda Weir",1971-11-08,0,0,NA,NA
"11358","Onyx River at Lake Vanda Weir",1971-11-09,0,0,NA,NA
"11359","Onyx River at Lake Vanda Weir",1971-11-10,0,0,NA,NA
"11360","Onyx River at Lake Vanda Weir",1971-11-11,0,0,NA,NA
"11361","Onyx River at Lake Vanda Weir",1971-11-12,0,0,NA,NA
"11362","Onyx River at Lake Vanda Weir",1971-11-13,0,0,NA,NA
"11363","Onyx River at Lake Vanda Weir",1971-11-14,0,0,NA,NA
"11364","Onyx River at Lake Vanda Weir",1971-11-15,0,0,NA,NA
"11365","Onyx River at Lake Vanda Weir",1971-11-16,0,0,NA,NA
"11366","Onyx River at Lake Vanda Weir",1971-11-17,0,0,NA,NA
"11367","Onyx River at Lake Vanda Weir",1971-11-18,0,0,NA,NA
"11368","Onyx River at Lake Vanda Weir",1971-11-19,0,0,NA,NA
"11369","Onyx River at Lake Vanda Weir",1971-11-20,0,0,NA,NA
"11370","Onyx River at Lake Vanda Weir",1971-11-21,0,0,NA,NA
"11371","Onyx River at Lake Vanda Weir",1971-11-22,0,0,NA,NA
"11372","Onyx River at Lake Vanda Weir",1971-11-23,0,0,NA,NA
"11373","Onyx River at Lake Vanda Weir",1971-11-24,0,0,NA,NA
"11374","Onyx River at Lake Vanda Weir",1971-11-25,0,0,NA,NA
"11375","Onyx River at Lake Vanda Weir",1971-11-26,0,0,NA,NA
"11376","Onyx River at Lake Vanda Weir",1971-11-27,0,0,NA,NA
"11377","Onyx River at Lake Vanda Weir",1971-11-28,0,0,NA,NA
"11378","Onyx River at Lake Vanda Weir",1971-11-29,0,382.8,NA,NA
