"","date","Si_load_kg.day","se.pred","month","year","day.month","Q"
"460",1995-01-03,0,0,1,1995,"01-03",0
"461",1995-01-04,0,0,1,1995,"01-04",0
"462",1995-01-05,0,0,1,1995,"01-05",0
"463",1995-01-06,0,0,1,1995,"01-06",0
"464",1995-01-07,0,0,1,1995,"01-07",0
"465",1995-01-08,0,0,1,1995,"01-08",0
"466",1995-01-09,0,0,1,1995,"01-09",0
"467",1995-01-10,0,0,1,1995,"01-10",0
"468",1995-01-11,0,0,1,1995,"01-11",0
"469",1995-01-12,0,0,1,1995,"01-12",0
"470",1995-01-13,0,0,1,1995,"01-13",0
"471",1995-01-14,0,0,1,1995,"01-14",0
"472",1995-01-15,0,0,1,1995,"01-15",0
"473",1995-01-16,0,0,1,1995,"01-16",0
"474",1995-01-17,0,0,1,1995,"01-17",0
"475",1995-01-18,0,0,1,1995,"01-18",0
"476",1995-01-19,0,0,1,1995,"01-19",0
"477",1995-01-20,0,0,1,1995,"01-20",0
"478",1995-01-21,0,0,1,1995,"01-21",0
"479",1995-01-22,0,0,1,1995,"01-22",0
"480",1995-01-23,0,0,1,1995,"01-23",0
"481",1995-01-24,0,0,1,1995,"01-24",0
"482",1995-01-25,0,0,1,1995,"01-25",0
"483",1995-01-26,0,0,1,1995,"01-26",0
"484",1995-01-27,0,0,1,1995,"01-27",0
"485",1995-01-28,0,0,1,1995,"01-28",0
"486",1995-01-29,0,0,1,1995,"01-29",0
"487",1995-01-30,0,0,1,1995,"01-30",0
"488",1995-01-31,0,0,1,1995,"01-31",0
"489",1995-02-01,0,0,2,1995,"02-01",0
"490",1995-02-02,0,0,2,1995,"02-02",0
"491",1995-02-03,0,0,2,1995,"02-03",0
"492",1995-02-04,0,0,2,1995,"02-04",0
"493",1995-02-05,0,0,2,1995,"02-05",0
"494",1995-02-06,0,0,2,1995,"02-06",0
"495",1995-02-07,0,0,2,1995,"02-07",0
"496",1995-02-08,0,0,2,1995,"02-08",0
"497",1995-02-09,0,0,2,1995,"02-09",0
"498",1995-02-10,0,0,2,1995,"02-10",0
"499",1995-02-11,0,0,2,1995,"02-11",0
"500",1995-02-12,0,0,2,1995,"02-12",0
"501",1995-02-13,0,0,2,1995,"02-13",0
"502",1995-02-14,0,0,2,1995,"02-14",0
"503",1995-02-15,0,0,2,1995,"02-15",0
"504",1995-02-16,0,0,2,1995,"02-16",0
"505",1995-02-17,0,0,2,1995,"02-17",0
"506",1995-02-18,0,0,2,1995,"02-18",0
"507",1995-02-19,0,0,2,1995,"02-19",0
"508",1995-02-20,0,0,2,1995,"02-20",0
"509",1995-02-21,0,0,2,1995,"02-21",0
"510",1995-02-22,0,0,2,1995,"02-22",0
"511",1995-02-23,0,0,2,1995,"02-23",0
"512",1995-02-24,0,0,2,1995,"02-24",0
"513",1995-02-25,0,0,2,1995,"02-25",0
"514",1995-02-26,0,0,2,1995,"02-26",0
"515",1995-02-27,0,0,2,1995,"02-27",0
"516",1995-02-28,0,0,2,1995,"02-28",0
"517",1995-03-01,0,0,3,1995,"03-01",0
"518",1995-03-02,0,0,3,1995,"03-02",0
"519",1995-03-03,0,0,3,1995,"03-03",0
"520",1995-03-04,0,0,3,1995,"03-04",0
"521",1995-03-05,0,0,3,1995,"03-05",0
"522",1995-03-06,0,0,3,1995,"03-06",0
"523",1995-03-07,0,0,3,1995,"03-07",0
"524",1995-03-08,0,0,3,1995,"03-08",0
"525",1995-03-09,0,0,3,1995,"03-09",0
"526",1995-03-10,0,0,3,1995,"03-10",0
"527",1995-03-11,0,0,3,1995,"03-11",0
"528",1995-03-12,0,0,3,1995,"03-12",0
"529",1995-03-13,0,0,3,1995,"03-13",0
"530",1995-03-14,0,0,3,1995,"03-14",0
"531",1995-03-15,0,0,3,1995,"03-15",0
"532",1995-03-16,0,0,3,1995,"03-16",0
"533",1995-03-17,0,0,3,1995,"03-17",0
"534",1995-03-18,0,0,3,1995,"03-18",0
"535",1995-03-19,0,0,3,1995,"03-19",0
"536",1995-03-20,0,0,3,1995,"03-20",0
"537",1995-03-21,0,0,3,1995,"03-21",0
"538",1995-03-22,0,0,3,1995,"03-22",0
"539",1995-03-23,0,0,3,1995,"03-23",0
"540",1995-03-24,0,0,3,1995,"03-24",0
"541",1995-03-25,0,0,3,1995,"03-25",0
"542",1995-03-26,0,0,3,1995,"03-26",0
"543",1995-03-27,0,0,3,1995,"03-27",0
"544",1995-03-28,0,0,3,1995,"03-28",0
"545",1995-03-29,0,0,3,1995,"03-29",0
"546",1995-03-30,0,0,3,1995,"03-30",0
"547",1995-03-31,0,0,3,1995,"03-31",0
"548",1995-04-01,0,0,4,1995,"04-01",0
"549",1995-04-02,0,0,4,1995,"04-02",0
"550",1995-04-03,0,0,4,1995,"04-03",0
"551",1995-04-04,0,0,4,1995,"04-04",0
"552",1995-04-05,0,0,4,1995,"04-05",0
"553",1995-04-06,0,0,4,1995,"04-06",0
"554",1995-04-07,0,0,4,1995,"04-07",0
"555",1995-04-08,0,0,4,1995,"04-08",0
"556",1995-04-09,0,0,4,1995,"04-09",0
"557",1995-04-10,0,0,4,1995,"04-10",0
"558",1995-04-11,0,0,4,1995,"04-11",0
"559",1995-04-12,0,0,4,1995,"04-12",0
"560",1995-04-13,0,0,4,1995,"04-13",0
"561",1995-04-14,0,0,4,1995,"04-14",0
"562",1995-04-15,0,0,4,1995,"04-15",0
"563",1995-04-16,0,0,4,1995,"04-16",0
"564",1995-04-17,0,0,4,1995,"04-17",0
"565",1995-04-18,0,0,4,1995,"04-18",0
"566",1995-04-19,0,0,4,1995,"04-19",0
"567",1995-04-20,0,0,4,1995,"04-20",0
"568",1995-04-21,0,0,4,1995,"04-21",0
"569",1995-04-22,0,0,4,1995,"04-22",0
"570",1995-04-23,0,0,4,1995,"04-23",0
"571",1995-04-24,0,0,4,1995,"04-24",0
"572",1995-04-25,0,0,4,1995,"04-25",0
"573",1995-04-26,0,0,4,1995,"04-26",0
"574",1995-04-27,0,0,4,1995,"04-27",0
"575",1995-04-28,0,0,4,1995,"04-28",0
"576",1995-04-29,0,0,4,1995,"04-29",0
"577",1995-04-30,0,0,4,1995,"04-30",0
"578",1995-05-01,0,0,5,1995,"05-01",0
"579",1995-05-02,0,0,5,1995,"05-02",0
"580",1995-05-03,0,0,5,1995,"05-03",0
"581",1995-05-04,0,0,5,1995,"05-04",0
"582",1995-05-05,0,0,5,1995,"05-05",0
"583",1995-05-06,0,0,5,1995,"05-06",0
"584",1995-05-07,0,0,5,1995,"05-07",0
"585",1995-05-08,0.0301855893761737,0.0142373442920219,5,1995,"05-08",0.012
"586",1995-05-09,0.380214933120666,0.17933229132441,5,1995,"05-09",0.2
"587",1995-05-10,0.365471827690957,0.172378553720664,5,1995,"05-10",0.19
"588",1995-05-11,0.575316875463255,0.271354132957431,5,1995,"05-11",0.43
"589",1995-05-12,0.471306364769504,0.222296503759545,5,1995,"05-12",0.283333333
"590",1995-05-13,0.431931079542602,0.203724744719635,5,1995,"05-13",0.246538462
"591",1995-05-14,0.287562994637719,0.135632049759932,5,1995,"05-14",0.140708333
"592",1995-05-15,0.17733994585464,0.0836442129519578,5,1995,"05-15",0.079541667
"593",1995-05-16,0.0963365012941431,0.0454381035838297,5,1995,"05-16",0.040958333
"594",1995-05-17,0.0449688972103394,0.0212100437741163,5,1995,"05-17",0.01856
"595",1995-05-18,0.0482998338987414,0.0227811143885314,5,1995,"05-18",0.02004
"596",1995-05-19,0.0529015467212285,0.0249515596619464,5,1995,"05-19",0.022083333
"597",1995-05-20,0.0454821691347735,0.0214521337665471,5,1995,"05-20",0.018958333
"598",1995-05-21,0.0294477140915143,0.0138893178102014,5,1995,"05-21",0.012191667
"599",1995-05-22,0.00836348624925551,0.00394472447525672,5,1995,"05-22",0.003429167
"600",1995-05-23,0.0124564656091046,0.0058752203685159,5,1995,"05-23",0.005136
"601",1995-05-24,0.0880888506164282,0.0415480141495766,5,1995,"05-24",0.03824
"602",1995-05-25,0.233577670923894,0.110169315511096,5,1995,"05-25",0.113625
"603",1995-05-26,0.247546034160804,0.116757637975884,5,1995,"05-26",0.12236
"604",1995-05-27,0.230544719164102,0.108738792558997,5,1995,"05-27",0.112692308
"605",1995-05-28,0.17629152353853,0.0831497137625642,5,1995,"05-28",0.082708333
"606",1995-05-29,0.156221705175467,0.0736835771119802,5,1995,"05-29",0.072416667
"607",1995-05-30,0.181908257701346,0.0857989043109484,5,1995,"05-30",0.086333333
"608",1995-05-31,0.156850290471909,0.0739800558446239,5,1995,"05-31",0.07325
"609",1995-06-01,0.133072281193413,0.0627649127358379,6,1995,"06-01",0.06125
"610",1995-06-02,0.0848037614005658,0.0399985679680434,6,1995,"06-02",0.037833333
"611",1995-06-03,0.051878835078549,0.0244691871766246,6,1995,"06-03",0.022708333
"612",1995-06-04,0.0501568950290862,0.023657016407689,6,1995,"06-04",0.022
"613",1995-06-05,0.0714065613076954,0.0336796404859827,6,1995,"06-05",0.031875
"614",1995-06-06,0.130456725215616,0.0615312588055839,6,1995,"06-06",0.060958333
"615",1995-06-07,0.150357511577903,0.0709176697711254,6,1995,"06-07",0.071583333
"616",1995-06-08,0.107397997519114,0.0506553722671476,6,1995,"06-08",0.049666667
"617",1995-06-09,0.0635485016255211,0.0299733056595148,6,1995,"06-09",0.028583333
"618",1995-06-10,0.0362125529806246,0.0170800237839712,6,1995,"06-10",0.016041667
"619",1995-06-11,0.0536535245431922,0.0253062377508132,6,1995,"06-11",0.024125
"620",1995-06-12,0.158363437776807,0.0746937473639743,6,1995,"06-12",0.077208333
"621",1995-06-13,0.123029890479916,0.0580283156688972,6,1995,"06-13",0.058541667
"622",1995-06-14,0.0650135912909062,0.0306643302979549,6,1995,"06-14",0.02975
"623",1995-06-15,0.0631607062546791,0.0297903979766227,6,1995,"06-15",0.028958333
"624",1995-06-16,0.0434361530001697,0.0204871091724479,6,1995,"06-16",0.019708333
"625",1995-06-17,0.339604753312113,0.160178081529465,6,1995,"06-17",0.202291667
"626",1995-06-18,0.168165524125894,0.0793170024011026,6,1995,"06-18",0.084416667
"627",1995-06-19,0.0887655204650127,0.0418671724567499,6,1995,"06-19",0.042
"628",1995-06-20,0.0397456524780057,0.0187464465705308,6,1995,"06-20",0.018219231
"629",1995-06-21,0.0106455245317745,0.00502107134763027,6,1995,"06-21",0.0048
"630",1995-06-22,0.00689855617969774,0.00325377511183324,6,1995,"06-22",0.0031125
"631",1995-06-23,0.00672138263133594,0.00317020938197351,6,1995,"06-23",0.003041667
"632",1995-06-24,0.0384983763773486,0.0181581559444652,6,1995,"06-24",0.017858333
"633",1995-06-25,0.105281194258954,0.0496569601958179,6,1995,"06-25",0.051458333
"634",1995-06-26,0.171230277355609,0.0807625248442052,6,1995,"06-26",0.088666667
"635",1995-06-27,0.13509836225672,0.0637205347481284,6,1995,"06-27",0.068083333
"636",1995-06-28,0.0622513885531416,0.029361508912166,6,1995,"06-28",0.02975
"637",1995-06-29,0.034573369686895,0.0163068860916862,6,1995,"06-29",0.01625
"638",1995-06-30,0.017412411550418,0.00821274334280049,6,1995,"06-30",0.0081125
"639",1995-07-01,0.0114138430091698,0.00538345667502209,7,1995,"07-01",0.0053125
"640",1995-07-02,0.143659621987424,0.0677585411239677,7,1995,"07-02",0.074191667
"641",1995-07-03,0.128428998754081,0.0605748607242626,7,1995,"07-03",0.065708333
"642",1995-07-04,0.0802182168377128,0.0378357486208989,7,1995,"07-04",0.039625
"643",1995-07-05,0.0376636516592384,0.0177644494293234,7,1995,"07-05",0.018083333
"644",1995-07-06,0.0316255766771763,0.0149165291416209,7,1995,"07-06",0.015166667
"645",1995-07-07,0.0158094887572691,0.00745670828927912,7,1995,"07-07",0.007520833
"646",1995-07-08,0.00891398765131196,0.00420437413445817,7,1995,"07-08",0.004233333
"647",1995-07-09,0.011818363444536,0.00557425290694898,7,1995,"07-09",0.005641667
"648",1995-07-10,0.0141251726161057,0.00666228322440756,7,1995,"07-10",0.006775
"649",1995-07-11,0.0111772590786126,0.00527186942617538,7,1995,"07-11",0.005366667
"650",1995-07-12,0.00982817127587686,0.00463555826165406,7,1995,"07-12",0.004729167
"651",1995-07-13,0.00845911345202664,0.00398982803088284,7,1995,"07-13",0.004079167
"652",1995-07-14,0.0171040348881039,0.00806729431219596,7,1995,"07-14",0.008325
"653",1995-07-15,0.0109203089180894,0.00515067623509109,7,1995,"07-15",0.005291667
"654",1995-07-16,0.00767917628778653,0.00362196263011003,7,1995,"07-16",0.0037125
"655",1995-07-17,0.00833898969410061,0.00393317042258071,7,1995,"07-17",0.004033333
"656",1995-07-18,0.0429334975970804,0.0202500265717128,7,1995,"07-18",0.021295833
"657",1995-07-19,0.0711897403451515,0.0335773746446571,7,1995,"07-19",0.036083333
"658",1995-07-20,0.299805216207178,0.141406219719362,7,1995,"07-20",0.190916667
"659",1995-07-21,0.398534056537506,0.187972694662682,7,1995,"07-21",0.2975
"660",1995-07-22,0.187161865330766,0.0882768224878345,7,1995,"07-22",0.104958333
"661",1995-07-23,0.096361071643602,0.0454496924423496,7,1995,"07-23",0.049833333
"662",1995-07-24,0.0656402375526358,0.0309598944648946,7,1995,"07-24",0.033125
"663",1995-07-25,0.0519013005245399,0.0244797832357328,7,1995,"07-25",0.025916667
"664",1995-07-26,0.050133257753197,0.0236458676429335,7,1995,"07-26",0.025
"665",1995-07-27,0.0418704370090956,0.0197486230905415,7,1995,"07-27",0.02075
"666",1995-07-28,0.0254374660488306,0.0119978429952302,7,1995,"07-28",0.012454167
"667",1995-07-29,0.0148193422326569,0.00698969547747759,7,1995,"07-29",0.0072
"668",1995-07-30,0.0281648292847229,0.0132842319709396,7,1995,"07-30",0.013816667
"669",1995-07-31,0.122648382421758,0.0578483734618229,7,1995,"07-31",0.064833333
"670",1995-08-01,0.198843131042708,0.0937864118364123,8,1995,"08-01",0.112791667
"671",1995-08-02,0.134224827524045,0.0633085230896797,8,1995,"08-02",0.071666667
"672",1995-08-03,0.180606219573545,0.0851847846104574,8,1995,"08-03",0.100625
"673",1995-08-04,0.124220484867826,0.0585898717810397,8,1995,"08-04",0.06575
"674",1995-08-05,0.0911976689840159,0.0430143203690485,8,1995,"08-05",0.046958333
"675",1995-08-06,0.0833100195496454,0.0392940292310346,8,1995,"08-06",0.042625
"676",1995-08-07,0.0590148078105523,0.0278349422519323,8,1995,"08-07",0.029625
"677",1995-08-08,0.0386061641420983,0.0182089951544632,8,1995,"08-08",0.019083333
"678",1995-08-09,0.0226102834697242,0.0106643731976546,8,1995,"08-09",0.011045833
"679",1995-08-10,0.015474400680328,0.00729866054470441,8,1995,"08-10",0.007520833
"680",1995-08-11,0.0186131447128896,0.00877908151244545,8,1995,"08-11",0.009066667
"681",1995-08-12,0.0196844694494418,0.00928438286445061,8,1995,"08-12",0.009595833
"682",1995-08-13,0.0230139198770351,0.0108547524686394,8,1995,"08-13",0.011245833
"683",1995-08-14,0.102920457486832,0.0485434943698347,8,1995,"08-14",0.0535
"684",1995-08-15,0.217640713517849,0.102652485320056,8,1995,"08-15",0.125833333
"685",1995-08-16,0.177434577986702,0.08368884717223,8,1995,"08-16",0.098541667
"686",1995-08-17,0.0887170433255616,0.0418443077143705,8,1995,"08-17",0.045583333
"687",1995-08-18,0.0574313845372415,0.0270881043478853,8,1995,"08-18",0.028791667
"688",1995-08-19,0.0656582247404113,0.030968378307367,8,1995,"08-19",0.033125
"689",1995-08-20,0.0729249454283624,0.0343958020034563,8,1995,"08-20",0.037
"690",1995-08-21,0.0700450514999123,0.0330374703547719,8,1995,"08-21",0.035458333
"691",1995-08-22,0.053680871839261,0.0253191363848182,8,1995,"08-22",0.026833333
"692",1995-08-23,0.0373818079019148,0.0176315149167794,8,1995,"08-23",0.018458333
"693",1995-08-24,0.0292036809809343,0.0137742170788331,8,1995,"08-24",0.014333333
"694",1995-08-25,0.0234277107370963,0.0110499211919054,8,1995,"08-25",0.01145
"695",1995-08-26,0.0175854029059965,0.00829433649833644,8,1995,"08-26",0.008558333
"696",1995-08-27,0.0141869465608018,0.00669141954200445,8,1995,"08-27",0.0068875
"697",1995-08-28,0.0120512433384755,0.00568409310875482,8,1995,"08-28",0.005841667
"698",1995-08-29,0.0113521719951143,0.00535436890572247,8,1995,"08-29",0.0055
"699",1995-08-30,0.0223718418527035,0.0105519097518439,8,1995,"08-30",0.010925
"700",1995-08-31,0.027707968539222,0.0130687488923703,8,1995,"08-31",0.013583333
"701",1995-09-01,0.0252880171889199,0.0119273539003815,9,1995,"09-01",0.012375
"702",1995-09-02,0.0245354091115045,0.011572378545036,9,1995,"09-02",0.012
"703",1995-09-03,0.0306184113118476,0.0144414892182162,9,1995,"09-03",0.015041667
"704",1995-09-04,0.0357421634831454,0.0168581597301175,9,1995,"09-04",0.017625
"705",1995-09-05,0.0294567092456847,0.013893560467361,9,1995,"09-05",0.014458333
"706",1995-09-06,0.0209697857504196,0.00989061554300195,9,1995,"09-06",0.010229167
"707",1995-09-07,0.0219789600740718,0.0103666030123023,9,1995,"09-07",0.010729167
"708",1995-09-08,0.0490630753856515,0.0231411051010424,9,1995,"09-08",0.024434783
"709",1995-09-09,0.0659085193731536,0.0310864323501882,9,1995,"09-09",0.03325
"710",1995-09-10,0.0692006381996374,0.0326391941200112,9,1995,"09-10",0.035
"711",1995-09-11,0.0647301826675269,0.0305306577002098,9,1995,"09-11",0.032625
"712",1995-09-12,0.0542532188052005,0.0255890897293438,9,1995,"09-12",0.027125
"713",1995-09-13,0.0584815282729838,0.0275834154625881,9,1995,"09-13",0.029333333
"714",1995-09-14,0.0595942590173704,0.0281082463848776,9,1995,"09-14",0.029916667
"715",1995-09-15,0.0598329466662614,0.0282208258741552,9,1995,"09-15",0.030041667
"716",1995-09-16,0.0572896435791022,0.0270212507643371,9,1995,"09-16",0.028708333
"717",1995-09-17,0.0560144548262502,0.0264197948482238,9,1995,"09-17",0.028041667
"718",1995-09-18,0.0517707172758315,0.024418192300818,9,1995,"09-18",0.025833333
"719",1995-09-19,0.0368583863679721,0.0173846377564321,9,1995,"09-19",0.0181875
"720",1995-09-20,0,0,9,1995,"09-20",0
"721",1995-09-21,0,0,9,1995,"09-21",0
"722",1995-09-22,0,0,9,1995,"09-22",0
"723",1995-09-23,0,0,9,1995,"09-23",0
"724",1995-09-24,0,0,9,1995,"09-24",0
"725",1995-09-25,0,0,9,1995,"09-25",0
"726",1995-09-26,0,0,9,1995,"09-26",0
"727",1995-09-27,0,0,9,1995,"09-27",0
"728",1995-09-28,0,0,9,1995,"09-28",0
"729",1995-09-29,0,0,9,1995,"09-29",0
"730",1995-09-30,0,0,9,1995,"09-30",0
"731",1995-10-01,0,0,10,1995,"10-01",0
"732",1995-10-02,0,0,10,1995,"10-02",0
"733",1995-10-03,0,0,10,1995,"10-03",0
"734",1995-10-04,0,0,10,1995,"10-04",0
"735",1995-10-05,0,0,10,1995,"10-05",0
"736",1995-10-06,0,0,10,1995,"10-06",0
"737",1995-10-07,0,0,10,1995,"10-07",0
"738",1995-10-08,0,0,10,1995,"10-08",0
"739",1995-10-09,0,0,10,1995,"10-09",0
"740",1995-10-10,0,0,10,1995,"10-10",0
"741",1995-10-11,0,0,10,1995,"10-11",0
"742",1995-10-12,0,0,10,1995,"10-12",0
"743",1995-10-13,0,0,10,1995,"10-13",0
"744",1995-10-14,0,0,10,1995,"10-14",0
"745",1995-10-15,0,0,10,1995,"10-15",0
"746",1995-10-16,0,0,10,1995,"10-16",0
"747",1995-10-17,0,0,10,1995,"10-17",0
"748",1995-10-18,0,0,10,1995,"10-18",0
"749",1995-10-19,0,0,10,1995,"10-19",0
"750",1995-10-20,0,0,10,1995,"10-20",0
"751",1995-10-21,0,0,10,1995,"10-21",0
"752",1995-10-22,0,0,10,1995,"10-22",0
"753",1995-10-23,0,0,10,1995,"10-23",0
"754",1995-10-24,0,0,10,1995,"10-24",0
"755",1995-10-25,0,0,10,1995,"10-25",0
"756",1995-10-26,0,0,10,1995,"10-26",0
"757",1995-10-27,0,0,10,1995,"10-27",0
"758",1995-10-28,0,0,10,1995,"10-28",0
"759",1995-10-29,0,0,10,1995,"10-29",0
"760",1995-10-30,0,0,10,1995,"10-30",0
"761",1995-10-31,0,0,10,1995,"10-31",0
"762",1995-11-01,0,0,11,1995,"11-01",0
"763",1995-11-02,0,0,11,1995,"11-02",0
"764",1995-11-03,0,0,11,1995,"11-03",0
"765",1995-11-04,0,0,11,1995,"11-04",0
"766",1995-11-05,0,0,11,1995,"11-05",0
"767",1995-11-06,0,0,11,1995,"11-06",0
"768",1995-11-07,0,0,11,1995,"11-07",0
"769",1995-11-08,0,0,11,1995,"11-08",0
"770",1995-11-09,0,0,11,1995,"11-09",0
"771",1995-11-10,0,0,11,1995,"11-10",0
"772",1995-11-11,0,0,11,1995,"11-11",0
"773",1995-11-12,0,0,11,1995,"11-12",0
"774",1995-11-13,0,0,11,1995,"11-13",0
"775",1995-11-14,0,0,11,1995,"11-14",0
"776",1995-11-15,0,0,11,1995,"11-15",0
"777",1995-11-16,0,0,11,1995,"11-16",0
"778",1995-11-17,0,0,11,1995,"11-17",0
"779",1995-11-18,0,0,11,1995,"11-18",0
"780",1995-11-19,0,0,11,1995,"11-19",0
"781",1995-11-20,0,0,11,1995,"11-20",0
"782",1995-11-21,0,0,11,1995,"11-21",0
"783",1995-11-22,0,0,11,1995,"11-22",0
"784",1995-11-23,0,0,11,1995,"11-23",0
"785",1995-11-24,0,0,11,1995,"11-24",0
"786",1995-11-25,0,0,11,1995,"11-25",0
"787",1995-11-26,0,0,11,1995,"11-26",0
"788",1995-11-27,0,0,11,1995,"11-27",0
"789",1995-11-28,0,0,11,1995,"11-28",0
"790",1995-11-29,0,0,11,1995,"11-29",0
"791",1995-11-30,0,0,11,1995,"11-30",0
"792",1995-12-01,0,0,12,1995,"12-01",0
"793",1995-12-02,0,0,12,1995,"12-02",0
"794",1995-12-03,0,0,12,1995,"12-03",0
"795",1995-12-04,0,0,12,1995,"12-04",0
"796",1995-12-05,0,0,12,1995,"12-05",0
"797",1995-12-06,0,0,12,1995,"12-06",0
"798",1995-12-07,0,0,12,1995,"12-07",0
"799",1995-12-08,0,0,12,1995,"12-08",0
"800",1995-12-09,0,0,12,1995,"12-09",0
"801",1995-12-10,0,0,12,1995,"12-10",0
"802",1995-12-11,0,0,12,1995,"12-11",0
"803",1995-12-12,0,0,12,1995,"12-12",0
"804",1995-12-13,0,0,12,1995,"12-13",0
"805",1995-12-14,0,0,12,1995,"12-14",0
"806",1995-12-15,0,0,12,1995,"12-15",0
"807",1995-12-16,0,0,12,1995,"12-16",0
"808",1995-12-17,0,0,12,1995,"12-17",0
"809",1995-12-18,0,0,12,1995,"12-18",0
"810",1995-12-19,0,0,12,1995,"12-19",0
"811",1995-12-20,0,0,12,1995,"12-20",0
"812",1995-12-21,0,0,12,1995,"12-21",0
"813",1995-12-22,0,0,12,1995,"12-22",0
"814",1995-12-23,0,0,12,1995,"12-23",0
"815",1995-12-24,0,0,12,1995,"12-24",0
"816",1995-12-25,0,0,12,1995,"12-25",0
"817",1995-12-26,0,0,12,1995,"12-26",0
"818",1995-12-27,0,0,12,1995,"12-27",0
"819",1995-12-28,0,0,12,1995,"12-28",0
"820",1995-12-29,0,0,12,1995,"12-29",0
"821",1995-12-30,0,0,12,1995,"12-30",0
"822",1995-12-31,0,0,12,1995,"12-31",0
"823",1996-01-01,0,0,1,1996,"01-01",0
"824",1996-01-02,0,0,1,1996,"01-02",0
"825",1996-01-03,0,0,1,1996,"01-03",0
"826",1996-01-04,0,0,1,1996,"01-04",0
"827",1996-01-05,0,0,1,1996,"01-05",0
"828",1996-01-06,0,0,1,1996,"01-06",0
"829",1996-01-07,0,0,1,1996,"01-07",0
"830",1996-01-08,0,0,1,1996,"01-08",0
"831",1996-01-09,0,0,1,1996,"01-09",0
"832",1996-01-10,0,0,1,1996,"01-10",0
"833",1996-01-11,0,0,1,1996,"01-11",0
"834",1996-01-12,0,0,1,1996,"01-12",0
"835",1996-01-13,0,0,1,1996,"01-13",0
"836",1996-01-14,0,0,1,1996,"01-14",0
"837",1996-01-15,0,0,1,1996,"01-15",0
"838",1996-01-16,0,0,1,1996,"01-16",0
"839",1996-01-17,0,0,1,1996,"01-17",0
"840",1996-01-18,0,0,1,1996,"01-18",0
"841",1996-01-19,0,0,1,1996,"01-19",0
"842",1996-01-20,0,0,1,1996,"01-20",0
"843",1996-01-21,0,0,1,1996,"01-21",0
"844",1996-01-22,0,0,1,1996,"01-22",0
"845",1996-01-23,0,0,1,1996,"01-23",0
"846",1996-01-24,0,0,1,1996,"01-24",0
"847",1996-01-25,0,0,1,1996,"01-25",0
"848",1996-01-26,0,0,1,1996,"01-26",0
"849",1996-01-27,0,0,1,1996,"01-27",0
"850",1996-01-28,0,0,1,1996,"01-28",0
"851",1996-01-29,0,0,1,1996,"01-29",0
"852",1996-01-30,0,0,1,1996,"01-30",0
"853",1996-01-31,0,0,1,1996,"01-31",0
"854",1996-02-01,0,0,2,1996,"02-01",0
"855",1996-02-02,0,0,2,1996,"02-02",0
"856",1996-02-03,0,0,2,1996,"02-03",0
"857",1996-02-04,0,0,2,1996,"02-04",0
"858",1996-02-05,0,0,2,1996,"02-05",0
"859",1996-02-06,0,0,2,1996,"02-06",0
"860",1996-02-07,0,0,2,1996,"02-07",0
"861",1996-02-08,0,0,2,1996,"02-08",0
"862",1996-02-09,0,0,2,1996,"02-09",0
"863",1996-02-10,0,0,2,1996,"02-10",0
"864",1996-02-11,0,0,2,1996,"02-11",0
"865",1996-02-12,0,0,2,1996,"02-12",0
"866",1996-02-13,0,0,2,1996,"02-13",0
"867",1996-02-14,0,0,2,1996,"02-14",0
"868",1996-02-15,0,0,2,1996,"02-15",0
"869",1996-02-16,0,0,2,1996,"02-16",0
"870",1996-02-17,0,0,2,1996,"02-17",0
"871",1996-02-18,0,0,2,1996,"02-18",0
"872",1996-02-19,0,0,2,1996,"02-19",0
"873",1996-02-20,0,0,2,1996,"02-20",0
"874",1996-02-21,0,0,2,1996,"02-21",0
"875",1996-02-22,0,0,2,1996,"02-22",0
"876",1996-02-23,0,0,2,1996,"02-23",0
"877",1996-02-24,0,0,2,1996,"02-24",0
"878",1996-02-25,0,0,2,1996,"02-25",0
"879",1996-02-26,0,0,2,1996,"02-26",0
"880",1996-02-27,0,0,2,1996,"02-27",0
"881",1996-02-28,0,0,2,1996,"02-28",0
"882",1996-02-29,0,0,2,1996,"02-29",0
"883",1996-03-01,0,0,3,1996,"03-01",0
"884",1996-03-02,0,0,3,1996,"03-02",0
"885",1996-03-03,0,0,3,1996,"03-03",0
"886",1996-03-04,0,0,3,1996,"03-04",0
"887",1996-03-05,0,0,3,1996,"03-05",0
"888",1996-03-06,0,0,3,1996,"03-06",0
"889",1996-03-07,0,0,3,1996,"03-07",0
"890",1996-03-08,0,0,3,1996,"03-08",0
"891",1996-03-09,0,0,3,1996,"03-09",0
"892",1996-03-10,0,0,3,1996,"03-10",0
"893",1996-03-11,0,0,3,1996,"03-11",0
"894",1996-03-12,0,0,3,1996,"03-12",0
"895",1996-03-13,0,0,3,1996,"03-13",0
"896",1996-03-14,0,0,3,1996,"03-14",0
