"","site.name","LTER","year","slope","pvalue","n","sig","sig_slopes","mblm_slope","mblm_intercept","mblm_pvalue","mblm_sig","mblm_n"
"515","S65E","KRR",2018,0.949215385035732,0.000740022072762954,23,"sig",0.949215385035732,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
"516","SADDLE STREAM 007","NWT",2000,-0.640511842445041,0.0253436518688318,11,"sig",-0.640511842445041,-0.117090469547008,235.412698341805,0.125,"not sig",5
"517","SADDLE STREAM 007","NWT",2004,1.99674025676498,0.0214250543967,13,"sig",1.99674025676498,-0.117090469547008,235.412698341805,0.125,"not sig",5
"518","SADDLE STREAM 007","NWT",2010,-0.499755850937069,0.0413513575631265,8,"sig",-0.499755850937069,-0.117090469547008,235.412698341805,0.125,"not sig",5
"519","SADDLE STREAM 007","NWT",2015,-0.524597795415859,0.0488283209324342,7,"sig",-0.524597795415859,-0.117090469547008,235.412698341805,0.125,"not sig",5
"520","SADDLE STREAM 007","NWT",2017,-1.43527281721234,0.0485109286801032,6,"sig",-1.43527281721234,-0.117090469547008,235.412698341805,0.125,"not sig",5
"521","Sagehen","Sagehen",1986,-6.32082449224959,0.0104981639327645,4,"sig",-6.32082449224959,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"522","Sagehen","Sagehen",1987,-5.56407230554923,0.00369068473563374,4,"sig",-5.56407230554923,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"523","Sagehen","Sagehen",1988,-2.61139814884379,0.0970351561650178,6,"sig",-2.61139814884379,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"524","Sagehen","Sagehen",1989,-6.47915755100752,0.00450078125143075,4,"sig",-6.47915755100752,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"525","Sagehen","Sagehen",1990,-6.26107347252649,0.000163521793750369,4,"sig",-6.26107347252649,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"526","Sagehen","Sagehen",1991,-6.45956790973872,6.25745394556911e-05,5,"sig",-6.45956790973872,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"527","Sagehen","Sagehen",1992,-6.44398744035438,0.0171945467700302,4,"sig",-6.44398744035438,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"528","Sagehen","Sagehen",1993,-6.30718705895097,0.0019271830214542,4,"sig",-6.30718705895097,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"529","Sagehen","Sagehen",1994,-5.22298718059723,0.0907430895377609,4,"sig",-5.22298718059723,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"530","Sagehen","Sagehen",1995,-7.68317736821208,0.0126078764883017,4,"sig",-7.68317736821208,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"531","Sagehen","Sagehen",2001,-5.02428254029819,1.3671197337693e-26,42,"sig",-5.02428254029819,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"532","Sagehen","Sagehen",2002,-6.1333504640592,2.49489898613312e-40,48,"sig",-6.1333504640592,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"533","Sagehen","Sagehen",2003,-5.49968115759483,1.34391199390052e-07,12,"sig",-5.49968115759483,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"534","Sagehen","Sagehen",2004,-5.05679932986669,9.39523104379299e-22,27,"sig",-5.05679932986669,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"535","Sagehen","Sagehen",2005,-6.39902047027609,6.77848871202541e-17,23,"sig",-6.39902047027609,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"536","Sagehen","Sagehen",2006,-6.44802200640192,3.16417969126491e-12,22,"sig",-6.44802200640192,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"537","Sagehen","Sagehen",2007,-5.61033417865039,8.21085010195303e-09,15,"sig",-5.61033417865039,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"538","Sagehen","Sagehen",2008,-5.83158628428955,7.20743277288756e-08,12,"sig",-5.83158628428955,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"539","Sagehen","Sagehen",2009,-6.31549497124196,7.86631999141587e-09,13,"sig",-6.31549497124196,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"540","Sagehen","Sagehen",2010,-6.18989425509871,8.43444395274322e-11,14,"sig",-6.18989425509871,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"541","Sagehen","Sagehen",2011,-6.48115190104034,2.47463126912442e-06,13,"sig",-6.48115190104034,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"542","Sagehen","Sagehen",2012,-6.37514840054735,2.58532533339081e-07,15,"sig",-6.37514840054735,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"543","Sagehen","Sagehen",2013,-5.82014762148602,1.33164407104668e-06,12,"sig",-5.82014762148602,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"544","Sagehen","Sagehen",2014,-5.22348179614979,3.1188485414211e-06,15,"sig",-5.22348179614979,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"545","Sagehen","Sagehen",2015,-4.18759249753947,1.01441511366312e-07,17,"sig",-4.18759249753947,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"546","Sagehen","Sagehen",2016,-6.25977689447555,9.44151334215899e-08,15,"sig",-6.25977689447555,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"547","Sagehen","Sagehen",2017,-5.23621171293146,6.95421847323233e-08,16,"sig",-5.23621171293146,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"548","Sagehen","Sagehen",2018,-5.75909462248831,2.43272039818051e-13,16,"sig",-5.75909462248831,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"549","Sagehen","Sagehen",2019,-5.87234689330618,5.17781679306159e-10,15,"sig",-5.87234689330618,0.00617750162257251,-18.6066725164695,0.110421076416969,"not sig",29
"550","SG16.2C","UMR",1999,2.73563624404134,0.0666238043942515,16,"sig",2.73563624404134,-0.371581343369607,744.34151456261,0.125,"not sig",5
"551","SG16.2C","UMR",2000,1.59783943078736,0.00385274459193807,21,"sig",1.59783943078736,-0.371581343369607,744.34151456261,0.125,"not sig",5
"552","SG16.2C","UMR",2001,0.807246480026946,0.0646717911643046,24,"sig",0.807246480026946,-0.371581343369607,744.34151456261,0.125,"not sig",5
"553","SG16.2C","UMR",2004,2.10666838224164,0.00192763367713151,11,"sig",2.10666838224164,-0.371581343369607,744.34151456261,0.125,"not sig",5
"554","SG16.2C","UMR",2014,1.42383991230258,0.0368497497512013,14,"sig",1.42383991230258,-0.371581343369607,744.34151456261,0.125,"not sig",5
"555","Von Guerard Stream at F6","MCM",2010,-7.55522936458234,0.0434768289969333,9,"sig",-7.55522936458234,-0.211617551386505,417.796048922293,0.34577858615116,"not sig",2
"556","Von Guerard Stream at F6","MCM",2012,-7.97846446735535,0.0755838697174822,4,"sig",-7.97846446735535,-0.211617551386505,417.796048922293,0.34577858615116,"not sig",2
"557","WP02.6M","UMR",1998,0.424564122541976,0.000277334238963239,14,"sig",0.424564122541976,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"558","WP02.6M","UMR",1999,0.747713893871085,0.00258693565491377,24,"sig",0.747713893871085,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"559","WP02.6M","UMR",2001,0.409207308632627,0.0607967746906355,23,"sig",0.409207308632627,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"560","WP02.6M","UMR",2007,0.491012895558562,0.0164273892759974,11,"sig",0.491012895558562,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"561","WP02.6M","UMR",2008,0.770774531634522,0.0443065750601748,12,"sig",0.770774531634522,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"562","WP02.6M","UMR",2011,0.574583781490838,0.00965298495931038,14,"sig",0.574583781490838,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"563","WP02.6M","UMR",2012,0.514921435991075,0.0395732903770573,14,"sig",0.514921435991075,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"564","WP02.6M","UMR",2015,0.337426823267212,0.0465324739778933,14,"sig",0.337426823267212,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"565","WP02.6M","UMR",2016,0.391347563565695,0.0416164228310628,13,"sig",0.391347563565695,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"566","WP02.6M","UMR",2017,0.479888224153562,0.00055172856271669,11,"sig",0.479888224153562,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"567","WP02.6M","UMR",2018,0.2265170730601,0.00495447868050795,13,"sig",0.2265170730601,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"568","WP02.6M","UMR",2019,0.717066164053157,0.00596497105643813,14,"sig",0.717066164053157,-0.0134282593332655,27.5148800061677,0.107666383724978,"not sig",12
"569","ws1","HBR",1972,-10.3626490069882,0.00257698935962413,12,"sig",-10.3626490069882,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"570","ws1","HBR",1973,-9.217840136654,0.00773196790583281,12,"sig",-9.217840136654,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"571","ws1","HBR",1974,-12.3712622204047,0.065656993792561,12,"sig",-12.3712622204047,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"572","ws1","HBR",1977,-9.25815789097488,0.00111990961988594,12,"sig",-9.25815789097488,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"573","ws1","HBR",1987,-6.69289079337672,0.0949819398468227,12,"sig",-6.69289079337672,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"574","ws1","HBR",1989,-7.88218434048665,0.0823196562114751,12,"sig",-7.88218434048665,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"575","ws1","HBR",1994,-11.6475497751338,0.0185733703756991,12,"sig",-11.6475497751338,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"576","ws1","HBR",1995,-19.0700250828545,0.0728234915817223,12,"sig",-19.0700250828545,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"577","ws1","HBR",1996,-20.2732796019017,0.0164996161387918,12,"sig",-20.2732796019017,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"578","ws1","HBR",1997,-11.5445008607158,0.0018117155129702,12,"sig",-11.5445008607158,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"579","ws1","HBR",2004,-8.69886737037607,0.0743934469865422,12,"sig",-8.69886737037607,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"580","ws1","HBR",2006,-13.3556787912539,0.005501164240531,12,"sig",-13.3556787912539,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"581","ws1","HBR",2011,-9.49112740269862,0.0795499713554055,12,"sig",-9.49112740269862,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"582","ws1","HBR",2013,-14.2466913994492,1.85697174428422e-06,12,"sig",-14.2466913994492,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"583","ws1","HBR",2016,-10.1174347693947,0.0621813629843522,12,"sig",-10.1174347693947,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"584","ws1","HBR",2017,-18.4907548309044,0.00731332703116782,9,"sig",-18.4907548309044,-0.11211585614619,212.018068717511,0.00247833194274361,"sig",16
"585","ws2","HBR",1969,-4.83100705793674,0.00218205602342358,12,"sig",-4.83100705793674,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"586","ws2","HBR",1970,-3.3990162894783,0.0865300825202233,12,"sig",-3.3990162894783,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"587","ws2","HBR",1971,-3.99638396071388,0.0592863080304047,12,"sig",-3.99638396071388,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"588","ws2","HBR",1972,-4.03677442954241,0.000214855718188966,12,"sig",-4.03677442954241,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"589","ws2","HBR",1973,-4.99271277980003,0.00197187621763958,12,"sig",-4.99271277980003,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"590","ws2","HBR",1974,-5.848473997957,0.0622180618090997,12,"sig",-5.848473997957,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"591","ws2","HBR",1977,-6.90350767154999,0.00883402953522855,12,"sig",-6.90350767154999,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"592","ws2","HBR",1978,-9.68037491461921,0.0271249853041412,12,"sig",-9.68037491461921,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"593","ws2","HBR",1984,-19.6865354808337,0.0107452755192,12,"sig",-19.6865354808337,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"594","ws2","HBR",1987,-6.02087689570397,0.0485858856745168,12,"sig",-6.02087689570397,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"595","ws2","HBR",1988,-14.871757956707,0.0214027854734271,12,"sig",-14.871757956707,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"596","ws2","HBR",1989,-7.91901959466855,0.0063530157671711,12,"sig",-7.91901959466855,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"597","ws2","HBR",1994,-10.0621918008541,0.00277009729210752,12,"sig",-10.0621918008541,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"598","ws2","HBR",1995,-25.9678270296583,0.00744912523820307,12,"sig",-25.9678270296583,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"599","ws2","HBR",1996,-13.4279506105792,0.0350488989921653,12,"sig",-13.4279506105792,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"600","ws2","HBR",1997,-6.72460635874242,0.0753320196524178,12,"sig",-6.72460635874242,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"601","ws2","HBR",2003,-9.4757830397477,0.010059675860204,12,"sig",-9.4757830397477,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"602","ws2","HBR",2006,-14.4619708434548,0.00109136381987208,12,"sig",-14.4619708434548,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"603","ws2","HBR",2008,-8.3075555917967,0.0535060304259094,12,"sig",-8.3075555917967,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"604","ws2","HBR",2009,-10.009489958781,0.0418401866528163,12,"sig",-10.009489958781,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"605","ws2","HBR",2010,-9.42610870511279,0.0333213019933079,12,"sig",-9.42610870511279,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"606","ws2","HBR",2011,-6.60242497036033,0.0431921789129238,12,"sig",-6.60242497036033,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"607","ws2","HBR",2012,-10.6015123902312,0.0166591748575025,12,"sig",-10.6015123902312,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"608","ws2","HBR",2013,-5.41609494751079,0.00185622085238878,12,"sig",-5.41609494751079,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"609","ws2","HBR",2014,-9.50041750733075,0.00411990312241004,12,"sig",-9.50041750733075,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"610","ws2","HBR",2015,-9.99468699924903,0.00340551827567718,12,"sig",-9.99468699924903,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"611","ws2","HBR",2016,-9.79935163453686,0.0288612724878946,11,"sig",-9.79935163453686,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"612","ws2","HBR",2017,-12.9119596173363,0.00611958481477193,8,"sig",-12.9119596173363,-0.0902204289166585,172.53253047829,0.0463091968744082,"sig",28
"613","ws3","HBR",1972,-6.37847870536422,0.000183259992600376,12,"sig",-6.37847870536422,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"614","ws3","HBR",1973,-5.27156862452102,0.00638481658938536,12,"sig",-5.27156862452102,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"615","ws3","HBR",1974,-11.1776811939479,0.00284308121015077,12,"sig",-11.1776811939479,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"616","ws3","HBR",1975,-8.00506498671145,0.021254814257718,12,"sig",-8.00506498671145,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"617","ws3","HBR",1977,-7.09413940570768,0.000181968388118557,12,"sig",-7.09413940570768,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"618","ws3","HBR",1978,-7.33995454767489,7.89719142874797e-05,12,"sig",-7.33995454767489,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"619","ws3","HBR",1979,-4.85171207727192,0.0461926538022876,12,"sig",-4.85171207727192,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"620","ws3","HBR",1980,-5.31731274860573,0.0117839941882925,12,"sig",-5.31731274860573,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"621","ws3","HBR",1982,-5.57016129085473,0.0938083220762013,12,"sig",-5.57016129085473,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"622","ws3","HBR",1983,-12.5369902609215,3.81423013484849e-05,12,"sig",-12.5369902609215,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"623","ws3","HBR",1984,-7.97508861390996,9.95697821523112e-05,12,"sig",-7.97508861390996,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"624","ws3","HBR",1985,-9.29093192256494,0.00968943851803637,12,"sig",-9.29093192256494,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"625","ws3","HBR",1987,-5.59701733050023,0.00164723965982049,12,"sig",-5.59701733050023,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"626","ws3","HBR",1988,-9.03263994031453,0.00285094552096009,12,"sig",-9.03263994031453,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"627","ws3","HBR",1989,-8.58171288759964,0.00753962871873179,12,"sig",-8.58171288759964,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"628","ws3","HBR",1993,-9.03621375667361,0.000907126382846493,12,"sig",-9.03621375667361,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"629","ws3","HBR",1994,-10.8157662766898,0.000124561459155989,12,"sig",-10.8157662766898,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"630","ws3","HBR",1995,-12.0199969587291,0.00142211862912353,12,"sig",-12.0199969587291,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"631","ws3","HBR",1996,-6.82117490623255,0.0194024092011786,12,"sig",-6.82117490623255,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"632","ws3","HBR",1997,-5.06465973386027,0.0443616096884727,12,"sig",-5.06465973386027,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"633","ws3","HBR",2001,-7.71935625961924,0.033666216598644,12,"sig",-7.71935625961924,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"634","ws3","HBR",2002,-9.64987606097911,8.04149810699323e-05,12,"sig",-9.64987606097911,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"635","ws3","HBR",2003,-9.33578907001532,0.00169327867169436,12,"sig",-9.33578907001532,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"636","ws3","HBR",2004,-5.27195595079506,0.0583011760854582,12,"sig",-5.27195595079506,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"637","ws3","HBR",2005,-11.8331971601032,0.0280647895395898,12,"sig",-11.8331971601032,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"638","ws3","HBR",2006,-8.62893706384799,0.0020443065396178,12,"sig",-8.62893706384799,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"639","ws3","HBR",2009,-8.75845496090606,0.0677044063698436,12,"sig",-8.75845496090606,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"640","ws3","HBR",2010,-7.97568294966161,0.028550071690268,12,"sig",-7.97568294966161,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"641","ws3","HBR",2011,-6.81460743159799,0.00154876186345447,12,"sig",-6.81460743159799,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"642","ws3","HBR",2012,-11.6792404469613,0.00140939888632773,12,"sig",-11.6792404469613,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"643","ws3","HBR",2013,-5.19089364728892,0.0105763190572867,12,"sig",-5.19089364728892,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"644","ws3","HBR",2016,-4.22849667483823,0.0926526928260513,12,"sig",-4.22849667483823,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"645","ws3","HBR",2017,-6.97858656976068,0.0190887248148798,9,"sig",-6.97858656976068,-0.0212732144262955,34.848345807398,0.194807207910344,"not sig",33
"646","ws4","HBR",1965,-8.98694074785601,0.0448056006677366,6,"sig",-8.98694074785601,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"647","ws4","HBR",1966,-7.94881252749589,0.000139902870581909,12,"sig",-7.94881252749589,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"648","ws4","HBR",1967,-10.8413892835014,0.0027092148367699,12,"sig",-10.8413892835014,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"649","ws4","HBR",1968,-6.2116166974074,0.000975520683462365,12,"sig",-6.2116166974074,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"650","ws4","HBR",1969,-5.93893808406494,0.00462558586619964,12,"sig",-5.93893808406494,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"651","ws4","HBR",1970,-10.2489013683218,0.000418183034177166,12,"sig",-10.2489013683218,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"652","ws4","HBR",1972,-4.19448062434084,0.00218094044613317,12,"sig",-4.19448062434084,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"653","ws4","HBR",1973,-4.41970086320581,0.0149724853757045,12,"sig",-4.41970086320581,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"654","ws4","HBR",1974,-6.55292479502932,0.0351354301211034,12,"sig",-6.55292479502932,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"655","ws4","HBR",1977,-8.99320092067852,0.000610165647533349,12,"sig",-8.99320092067852,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"656","ws4","HBR",1978,-7.01548869534897,0.00147467823366096,12,"sig",-7.01548869534897,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"657","ws4","HBR",1980,-3.65888387926551,0.0776872320198944,12,"sig",-3.65888387926551,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"658","ws4","HBR",1983,-14.3010777547491,6.80239137521405e-06,12,"sig",-14.3010777547491,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"659","ws4","HBR",1984,-8.01585144014525,0.000114100526726956,12,"sig",-8.01585144014525,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"660","ws4","HBR",1985,-12.2377415765799,0.0264639953308278,12,"sig",-12.2377415765799,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"661","ws4","HBR",1987,-4.10709020064059,0.032263581661459,12,"sig",-4.10709020064059,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"662","ws4","HBR",1988,-8.4898526305378,0.00127831670384424,12,"sig",-8.4898526305378,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"663","ws4","HBR",1989,-7.35596150161691,0.000274081868034183,12,"sig",-7.35596150161691,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"664","ws4","HBR",1993,-8.87283810103711,0.0037726097492428,12,"sig",-8.87283810103711,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"665","ws4","HBR",1994,-9.12334277108414,4.83702063390698e-05,12,"sig",-9.12334277108414,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"666","ws4","HBR",1995,-15.8503168908732,5.34745073273015e-05,12,"sig",-15.8503168908732,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"667","ws4","HBR",1996,-8.63055473104234,0.011283603056752,12,"sig",-8.63055473104234,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"668","ws4","HBR",1997,-5.82064988792545,0.0234359304046431,12,"sig",-5.82064988792545,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"669","ws4","HBR",2002,-12.2436064749371,2.32661930698997e-05,12,"sig",-12.2436064749371,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"670","ws4","HBR",2003,-9.71152153957601,0.00702273372251904,12,"sig",-9.71152153957601,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"671","ws4","HBR",2004,-4.70664102050198,0.00664953803640565,12,"sig",-4.70664102050198,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"672","ws4","HBR",2005,-8.21914277769594,0.0603122922141858,12,"sig",-8.21914277769594,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"673","ws4","HBR",2006,-9.00627346713944,0.000683554569573822,12,"sig",-9.00627346713944,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"674","ws4","HBR",2009,-5.61554915315414,0.0781078158837659,12,"sig",-5.61554915315414,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"675","ws4","HBR",2010,-7.19744681560873,0.0329187342362389,12,"sig",-7.19744681560873,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"676","ws4","HBR",2011,-5.86962414832109,0.00361090553961086,12,"sig",-5.86962414832109,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"677","ws4","HBR",2012,-7.53132610094263,0.00773641002756329,12,"sig",-7.53132610094263,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"678","ws4","HBR",2013,-7.9063094453106,0.000128043434810894,12,"sig",-7.9063094453106,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"679","ws4","HBR",2014,-10.7029878927154,0.00112889936421298,12,"sig",-10.7029878927154,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"680","ws4","HBR",2015,-6.31660669414419,0.0428607976392802,12,"sig",-6.31660669414419,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"681","ws4","HBR",2016,-7.40712923545168,6.36883601818849e-05,12,"sig",-7.40712923545168,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"682","ws4","HBR",2017,-9.37991370058796,0.000977745889707549,9,"sig",-9.37991370058796,-0.00940533038477522,9.63088601615767,0.455138324818108,"not sig",37
"683","ws5","HBR",1972,-7.31233455050164,0.00175893581630366,12,"sig",-7.31233455050164,0.0430194757626021,-92.7350715765589,0.0243342071771622,"sig",29
"684","ws5","HBR",1973,-4.78830476987105,0.00290492956948864,12,"sig",-4.78830476987105,0.0430194757626021,-92.7350715765589,0.0243342071771622,"sig",29
"685","ws5","HBR",1974,-13.1861171104942,0.0576422332772544,12,"sig",-13.1861171104942,0.0430194757626021,-92.7350715765589,0.0243342071771622,"sig",29
"686","ws5","HBR",1977,-8.31634799760871,0.000193110458709161,12,"sig",-8.31634799760871,0.0430194757626021,-92.7350715765589,0.0243342071771622,"sig",29
"687","ws5","HBR",1978,-8.79323971668942,0.00105680874819349,12,"sig",-8.79323971668942,0.0430194757626021,-92.7350715765589,0.0243342071771622,"sig",29
